PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"17293471","Patellar tendon or semitendinosus tendon autografts for anterior cruciate ligament reconstruction: a prospective, randomized study with a 7-Year follow-up","Lidén M, Ejerhed L, Sernert N, Laxdal G, Kartus J.","Am J Sports Med. 2007 May;35(5):740-8. doi: 10.1177/0363546506298275. Epub 2007 Feb 9.","Lidén M","Am J Sports Med","2007","2007/02/13","","","10.1177/0363546506298275"
"17261567","A 10-year comparison of anterior cruciate ligament reconstructions with hamstring tendon and patellar tendon autograft: a controlled, prospective trial","Pinczewski LA, Lyman J, Salmon LJ, Russell VJ, Roe J, Linklater J.","Am J Sports Med. 2007 Apr;35(4):564-74. doi: 10.1177/0363546506296042. Epub 2007 Jan 29.","Pinczewski LA","Am J Sports Med","2007","2007/01/31","","","10.1177/0363546506296042"
"17251174","Effectiveness of reconstruction of the anterior cruciate ligament with quadrupled hamstrings and bone-patellar tendon-bone autografts: an in vivo study comparing tibial internal-external rotation","Chouliaras V, Ristanis S, Moraiti C, Stergiou N, Georgoulis AD.","Am J Sports Med. 2007 Feb;35(2):189-96. doi: 10.1177/0363546506296040. Epub 2007 Jan 23.","Chouliaras V","Am J Sports Med","2007","2007/01/26","","","10.1177/0363546506296040"
"17219226","Early versus late start of open kinetic chain quadriceps exercises after ACL reconstruction with patellar tendon or hamstring grafts: a prospective randomized outcome study","Heijne A, Werner S.","Knee Surg Sports Traumatol Arthrosc. 2007 Apr;15(4):402-14. doi: 10.1007/s00167-006-0246-z. Epub 2007 Jan 12.","Heijne A","Knee Surg Sports Traumatol Arthrosc","2007","2007/01/16","","","10.1007/s00167-006-0246-z"
"17218661","A prospective randomized study of anterior cruciate ligament reconstruction: a comparison of patellar tendon and quadruple-strand semitendinosus/gracilis tendons fixed with bioabsorbable interference screws","Maletis GB, Cameron SL, Tengan JJ, Burchette RJ.","Am J Sports Med. 2007 Mar;35(3):384-94. doi: 10.1177/0363546506294361. Epub 2007 Jan 11.","Maletis GB","Am J Sports Med","2007","2007/01/16","","","10.1177/0363546506294361"
"17216271","Double-bundle versus single-bundle anterior cruciate ligament reconstruction: a prospective, randomize clinical study","Järvelä T.","Knee Surg Sports Traumatol Arthrosc. 2007 May;15(5):500-7. doi: 10.1007/s00167-006-0254-z. Epub 2007 Jan 10.","Järvelä T","Knee Surg Sports Traumatol Arthrosc","2007","2007/01/12","","","10.1007/s00167-006-0254-z"
"17129731","A prospective study of 3-day versus 2-week immobilization period after anterior cruciate ligament reconstruction","Ito Y, Deie M, Adachi N, Kobayashi K, Kanaya A, Miyamoto A, Nakasa T, Ochi M.","Knee. 2007 Jan;14(1):34-8. doi: 10.1016/j.knee.2006.10.004. Epub 2006 Nov 28.","Ito Y","Knee","2007","2006/11/30","","","10.1016/j.knee.2006.10.004"
"17091015","Double-bundle ACL reconstruction can improve rotational stability","Yagi M, Kuroda R, Nagamune K, Yoshiya S, Kurosaka M.","Clin Orthop Relat Res. 2007 Jan;454:100-7. doi: 10.1097/BLO.0b013e31802ba45c.","Yagi M","Clin Orthop Relat Res","2007","2006/11/09","","","10.1097/BLO.0b013e31802ba45c"
"16923826","A prospective, randomized comparison of semitendinosus and gracilis tendon versus patellar tendon autografts for anterior cruciate ligament reconstruction: five-year follow-up","Sajovic M, Vengust V, Komadina R, Tavcar R, Skaza K.","Am J Sports Med. 2006 Dec;34(12):1933-40. doi: 10.1177/0363546506290726. Epub 2006 Aug 21.","Sajovic M","Am J Sports Med","2006","2006/08/23","","","10.1177/0363546506290726"
"16685087","Biodegradable and metallic interference screws in anterior cruciate ligament reconstruction surgery using hamstring tendon grafts: prospective randomized study of radiographic results and clinical outcome","Laxdal G, Kartus J, Eriksson BI, Faxén E, Sernert N, Karlsson J.","Am J Sports Med. 2006 Oct;34(10):1574-80. doi: 10.1177/0363546506288014. Epub 2006 May 9.","Laxdal G","Am J Sports Med","2006","2006/05/11","","","10.1177/0363546506288014"
"16552549","Randomized prospective study of ACL reconstruction with interference screw fixation in patellar tendon autografts versus femoral metal plate suspension and tibial post fixation in hamstring tendon autografts: 5-year clinical and radiological follow-up results","Harilainen A, Linko E, Sandelin J.","Knee Surg Sports Traumatol Arthrosc. 2006 Jun;14(6):517-28. doi: 10.1007/s00167-006-0059-0. Epub 2006 Mar 22.","Harilainen A","Knee Surg Sports Traumatol Arthrosc","2006","2006/03/23","","","10.1007/s00167-006-0059-0"
"16517306","Clinical evaluation of anatomic double-bundle anterior cruciate ligament reconstruction procedure using hamstring tendon grafts: comparisons among 3 different procedures","Yasuda K, Kondo E, Ichiyama H, Tanabe Y, Tohyama H.","Arthroscopy. 2006 Mar;22(3):240-51. doi: 10.1016/j.arthro.2005.12.017.","Yasuda K","Arthroscopy","2006","2006/03/07","","","10.1016/j.arthro.2005.12.017"
"16496124","Factors affecting return to sports after anterior cruciate ligament reconstruction with patellar tendon and hamstring graft: a prospective clinical investigation","Gobbi A, Francisco R.","Knee Surg Sports Traumatol Arthrosc. 2006 Oct;14(10):1021-8. doi: 10.1007/s00167-006-0050-9. Epub 2006 Feb 22.","Gobbi A","Knee Surg Sports Traumatol Arthrosc","2006","2006/02/24","","","10.1007/s00167-006-0050-9"
"16465537","Prospective randomized clinical comparison of femoral transfixation versus bioscrew fixation in hamstring tendon ACL reconstruction--a preliminary report","Rose T, Hepp P, Venus J, Stockmar C, Josten C, Lill H.","Knee Surg Sports Traumatol Arthrosc. 2006 Aug;14(8):730-8. doi: 10.1007/s00167-006-0034-9. Epub 2006 Feb 8.","Rose T","Knee Surg Sports Traumatol Arthrosc","2006","2006/02/09","","","10.1007/s00167-006-0034-9"
"16325084","Tunnel widening after hamstring anterior cruciate ligament reconstruction is influenced by the type of graft fixation used: a prospective randomized study","Fauno P, Kaalund S.","Arthroscopy. 2005 Nov;21(11):1337-41. doi: 10.1016/j.arthro.2005.08.023.","Fauno P","Arthroscopy","2005","2005/12/06","","","10.1016/j.arthro.2005.08.023"
"16292682","A prospective comparison of bone-patellar tendon-bone and hamstring grafts for anterior cruciate ligament reconstruction in female patients","Svensson M, Sernert N, Ejerhed L, Karlsson J, Kartus JT.","Knee Surg Sports Traumatol Arthrosc. 2006 Mar;14(3):278-86. doi: 10.1007/s00167-005-0708-8. Epub 2005 Nov 16.","Svensson M","Knee Surg Sports Traumatol Arthrosc","2006","2005/11/18","","","10.1007/s00167-005-0708-8"
"16282583","A comparison of bone-patellar tendon-bone and bone-hamstring tendon-bone autografts for anterior cruciate ligament reconstruction","Matsumoto A, Yoshiya S, Muratsu H, Yagi M, Iwasaki Y, Kurosaka M, Kuroda R.","Am J Sports Med. 2006 Feb;34(2):213-9. doi: 10.1177/0363546505279919. Epub 2005 Nov 10.","Matsumoto A","Am J Sports Med","2006","2005/11/12","","","10.1177/0363546505279919"
"16167266","[Subsequent treatment of surgically managed, fresh, anterior cruciate ligament ruptures--a randomized, prospective study]","Pförringer W, Kremer C.","Sportverletz Sportschaden. 2005 Sep;19(3):134-9. doi: 10.1055/s-2005-858472.","Pförringer W","Sportverletz Sportschaden","2005","2005/09/17","","","10.1055/s-2005-858472"
"16131675","Comparing 2-year outcomes of anterior cruciate ligament reconstruction using either patella-tendon or semitendinosus-tendon autografts: a non-randomised prospective study","Tow BP, Chang PC, Mitra AK, Tay BK, Wong MC.","J Orthop Surg (Hong Kong). 2005 Aug;13(2):139-46. doi: 10.1177/230949900501300206.","Tow BP","J Orthop Surg (Hong Kong)","2005","2005/09/01","","","10.1177/230949900501300206"
"16024251","Two-bundle anterior cruciate ligament reconstruction with eight-stranded hamstring tendons: four-tunnel technique","Zhao J, Peng X, He Y, Wang J.","Knee. 2006 Jan;13(1):36-41. doi: 10.1016/j.knee.2005.05.001. Epub 2005 Jul 15.","Zhao J","Knee","2006","2005/07/19","","","10.1016/j.knee.2005.05.001"
"15800520","Clinical evaluation of arthroscopically assisted anterior cruciate ligament reconstruction: patellar tendon versus gracilis and semitendinosus autograft","Ibrahim SA, Al-Kussary IM, Al-Misfer AR, Al-Mutairi HQ, Ghafar SA, El Noor TA.","Arthroscopy. 2005 Apr;21(4):412-7. doi: 10.1016/j.arthro.2004.12.002.","Ibrahim SA","Arthroscopy","2005","2005/04/01","","","10.1016/j.arthro.2004.12.002"
"15756612","Anterior cruciate ligament reconstruction with double-looped semitendinosus and gracilis tendon graft directly fixed to cortical bone: 5-year results","Giron F, Aglietti P, Cuomo P, Mondanelli N, Ciardullo A.","Knee Surg Sports Traumatol Arthrosc. 2005 Mar;13(2):81-91. doi: 10.1007/s00167-004-0553-1. Epub 2004 Oct 16.","Giron F","Knee Surg Sports Traumatol Arthrosc","2005","2005/03/10","","","10.1007/s00167-004-0553-1"
"15756179","Hamstring anterior cruciate ligament reconstruction: is it necessary to sacrifice the gracilis?","Gobbi A, Domzalski M, Pascual J, Zanazzo M.","Arthroscopy. 2005 Mar;21(3):275-80. doi: 10.1016/j.arthro.2004.10.016.","Gobbi A","Arthroscopy","2005","2005/03/10","","","10.1016/j.arthro.2004.10.016"
"15723704","Resorbable screws versus pins for optimal transplant fixation (SPOT) in anterior cruciate ligament replacement with autologous hamstring grafts: rationale and design of a randomized, controlled, patient and investigator blinded trial [ISRCTN17384369]","Stengel D, Matthes G, Seifert J, Tober V, Mutze S, Rademacher G, Ekkernkamp A, Bauwens K, Wich M, Casper D; SPOT Group.","BMC Surg. 2005 Feb 21;5:1. doi: 10.1186/1471-2482-5-1.","Stengel D","BMC Surg","2005","2005/02/23","PMC552311","","10.1186/1471-2482-5-1"
"15711494","[Reliability of the KT-1000 arthrometer (Medmetric) for measuring anterior knee laxity: comparison with Telos in 147 knees]","Boyer P, Djian P, Christel P, Paoletti X, Degeorges R.","Rev Chir Orthop Reparatrice Appar Mot. 2004 Dec;90(8):757-64. doi: 10.1016/s0035-1040(04)70756-4.","Boyer P","Rev Chir Orthop Reparatrice Appar Mot","2004","2005/02/16","","","10.1016/s0035-1040(04)70756-4"
"15650664","A prospective randomized comparison of bone-patellar tendon-bone and hamstring grafts for anterior cruciate ligament reconstruction","Laxdal G, Kartus J, Hansson L, Heidvall M, Ejerhed L, Karlsson J.","Arthroscopy. 2005 Jan;21(1):34-42. doi: 10.1016/j.arthro.2004.09.014.","Laxdal G","Arthroscopy","2005","2005/01/15","","","10.1016/j.arthro.2004.09.014"
"15650663","Cross-pin femoral fixation versus metal interference screw fixation in anterior cruciate ligament reconstruction with hamstring tendons: results of a controlled prospective randomized study with 2-year follow-up","Harilainen A, Sandelin J, Jansson KA.","Arthroscopy. 2005 Jan;21(1):25-33. doi: 10.1016/j.arthro.2004.09.013.","Harilainen A","Arthroscopy","2005","2005/01/15","","","10.1016/j.arthro.2004.09.013"
"15611004","The influence of supplementary tibial fixation on laxity measurements after anterior cruciate ligament reconstruction with hamstring tendons in female patients","Hill PF, Russell VJ, Salmon LJ, Pinczewski LA.","Am J Sports Med. 2005 Jan;33(1):94-101. doi: 10.1177/0363546504268036.","Hill PF","Am J Sports Med","2005","2004/12/22","","","10.1177/0363546504268036"
"15516013","Arthroscopically assisted anterior cruciate ligament reconstruction: comparison of bone-patellar tendon-bone versus hamstring tendon autograft","Boonriong T, Kietsiriroje N.","J Med Assoc Thai. 2004 Sep;87(9):1100-7.","Boonriong T","J Med Assoc Thai","2004","2004/11/02","","",""
"15466722","Anterior cruciate ligament reconstruction: bone-patellar tendon-bone compared with double semitendinosus and gracilis tendon grafts. A prospective, randomized clinical trial","Aglietti P, Giron F, Buzzi R, Biddau F, Sasso F.","J Bone Joint Surg Am. 2004 Oct;86(10):2143-55.","Aglietti P","J Bone Joint Surg Am","2004","2004/10/07","","",""
"15292958","[Anterior cruciate ligament reconstruction with hamstring tendons in the young]","Sobau C, Ellermann A.","Unfallchirurg. 2004 Aug;107(8):676-9. doi: 10.1007/s00113-004-0809-8.","Sobau C","Unfallchirurg","2004","2004/08/05","","","10.1007/s00113-004-0809-8"
"15174545","Reconstruction of the anterior cruciate ligament. Single- versus double-bundle multistranded hamstring tendons","Adachi N, Ochi M, Uchio Y, Iwasa J, Kuriwaka M, Ito Y.","J Bone Joint Surg Br. 2004 May;86(4):515-20.","Adachi N","J Bone Joint Surg Br","2004","2004/06/04","","",""
"15060762","Arthroscopic anterior cruciate ligament reconstruction with periosteum-enveloping hamstring tendon graft","Chen CH, Chen WJ, Shih CH, Chou SW.","Knee Surg Sports Traumatol Arthrosc. 2004 Sep;12(5):398-405. doi: 10.1007/s00167-004-0498-4. Epub 2004 Apr 2.","Chen CH","Knee Surg Sports Traumatol Arthrosc","2004","2004/04/03","","","10.1007/s00167-004-0498-4"
"14754739","Augmentation of femoral fixation in hamstring anterior cruciate ligament reconstruction with a bioabsorbable bead: a prospective single-blind randomized clinical trial","Arneja S, Froese W, MacDonald P.","Am J Sports Med. 2004 Jan-Feb;32(1):159-63. doi: 10.1177/0095399703258675.","Arneja S","Am J Sports Med","2004","2004/02/03","","","10.1177/0095399703258675"
"13680104","The role of periosteal flap in the prevention of femoral widening in anterior cruciate ligament reconstruction using hamstring tendons","Robert H, Es-Sayeh J.","Knee Surg Sports Traumatol Arthrosc. 2004 Jan;12(1):30-5. doi: 10.1007/s00167-003-0380-9. Epub 2003 Sep 9.","Robert H","Knee Surg Sports Traumatol Arthrosc","2004","2003/09/19","","","10.1007/s00167-003-0380-9"
"12860546","A randomized comparison of patellar tendon and hamstring tendon anterior cruciate ligament reconstruction","Feller JA, Webster KE.","Am J Sports Med. 2003 Jul-Aug;31(4):564-73. doi: 10.1177/03635465030310041501.","Feller JA","Am J Sports Med","2003","2003/07/16","","","10.1177/03635465030310041501"
"12860538","Clinical outcome of anterior cruciate ligament reconstruction with quadrupled hamstring tendon graft and bioabsorbable interference screw fixation","Charlton WP, Randolph DA Jr, Lemos S, Shields CL Jr.","Am J Sports Med. 2003 Jul-Aug;31(4):518-21. doi: 10.1177/03635465030310040701.","Charlton WP","Am J Sports Med","2003","2003/07/16","","","10.1177/03635465030310040701"
"12793556","Outcome after reconstruction of the anterior cruciate ligament in athletic patients. A comparison of early versus delayed surgery","Meighan AA, Keating JF, Will E.","J Bone Joint Surg Br. 2003 May;85(4):521-4. doi: 10.1302/0301-620x.85b4.13743.","Meighan AA","J Bone Joint Surg Br","2003","2003/06/10","","","10.1302/0301-620x.85b4.13743"
"12531752","Patellar tendon or semitendinosus tendon autografts for anterior cruciate ligament reconstruction? A prospective randomized study with a two-year follow-up","Ejerhed L, Kartus J, Sernert N, Köhler K, Karlsson J.","Am J Sports Med. 2003 Jan-Feb;31(1):19-25. doi: 10.1177/03635465030310011401.","Ejerhed L","Am J Sports Med","2003","2003/01/18","","","10.1177/03635465030310011401"
"12531751","A prospective randomized study of patellar versus hamstring tendon autografts for anterior cruciate ligament reconstruction","Jansson KA, Linko E, Sandelin J, Harilainen A.","Am J Sports Med. 2003 Jan-Feb;31(1):12-8. doi: 10.1177/03635465030310010501.","Jansson KA","Am J Sports Med","2003","2003/01/18","","","10.1177/03635465030310010501"
"12208905","Anterior cruciate ligament replacement: comparison of bone-patellar tendon-bone grafts with two-strand hamstring grafts. A prospective, randomized study","Beynnon BD, Johnson RJ, Fleming BC, Kannus P, Kaplan M, Samani J, Renström P.","J Bone Joint Surg Am. 2002 Sep;84(9):1503-13. doi: 10.2106/00004623-200209000-00001.","Beynnon BD","J Bone Joint Surg Am","2002","2002/09/05","","","10.2106/00004623-200209000-00001"
"12130407","A five-year comparison of patellar tendon versus four-strand hamstring tendon autograft for arthroscopic reconstruction of the anterior cruciate ligament","Pinczewski LA, Deehan DJ, Salmon LJ, Russell VJ, Clingeleffer A.","Am J Sports Med. 2002 Jul-Aug;30(4):523-36. doi: 10.1177/03635465020300041201.","Pinczewski LA","Am J Sports Med","2002","2002/07/20","","","10.1177/03635465020300041201"
"12121424","Range of motion training in brace vs. plaster immobilization after anterior cruciate ligament reconstruction: a prospective randomized comparison with a 2-year follow-up","Henriksson M, Rockborn P, Good L.","Scand J Med Sci Sports. 2002 Apr;12(2):73-80. doi: 10.1034/j.1600-0838.2002.120203.x.","Henriksson M","Scand J Med Sci Sports","2002","2002/07/18","","","10.1034/j.1600-0838.2002.120203.x"
"11973544","[Anterior cruciate ligament reconstruction: patellar tendon autograft versus four-strand hamstring tendon autografts. A comparative study at one year follow-up]","Katabi M, Djian P, Christel P.","Rev Chir Orthop Reparatrice Appar Mot. 2002 Apr;88(2):139-48.","Katabi M","Rev Chir Orthop Reparatrice Appar Mot","2002","2002/04/26","","",""
"11912091","A prospective randomized comparison of patellar tendon versus semitendinosus and gracilis tendon autografts for anterior cruciate ligament reconstruction","Shaieb MD, Kan DM, Chang SK, Marumoto JM, Richardson AB.","Am J Sports Med. 2002 Mar-Apr;30(2):214-20. doi: 10.1177/03635465020300021201.","Shaieb MD","Am J Sports Med","2002","2002/03/26","","","10.1177/03635465020300021201"
"11877607","Anterior cruciate ligament reconstruction using four-strand semitendinosus and gracilis tendon grafts and metal interference screw fixation","Colombet P, Allard M, Bousquet V, de Lavigne C, Flurin PH, Lachaud C.","Arthroscopy. 2002 Mar;18(3):232-7. doi: 10.1053/jars.2002.30637.","Colombet P","Arthroscopy","2002","2002/03/06","","","10.1053/jars.2002.30637"
"11734484","Four-strand hamstring tendon autograft compared with patellar tendon-bone autograft for anterior cruciate ligament reconstruction. A randomized study with two-year follow-up","Aune AK, Holm I, Risberg MA, Jensen HK, Steen H.","Am J Sports Med. 2001 Nov-Dec;29(6):722-8. doi: 10.1177/03635465010290060901.","Aune AK","Am J Sports Med","2001","2001/12/06","","","10.1177/03635465010290060901"
"11685356","Early post-operative morbidity following anterior cruciate ligament reconstruction: patellar tendon versus hamstring graft","Feller JA, Webster KE, Gavin B.","Knee Surg Sports Traumatol Arthrosc. 2001 Sep;9(5):260-6. doi: 10.1007/s001670100216.","Feller JA","Knee Surg Sports Traumatol Arthrosc","2001","2001/10/31","","","10.1007/s001670100216"
"11600976","Single- versus bi-socket anterior cruciate ligament reconstruction using autogenous multiple-stranded hamstring tendons with endoButton femoral fixation: A prospective study","Hamada M, Shino K, Horibe S, Mitsuoka T, Miyama T, Shiozaki Y, Mae T.","Arthroscopy. 2001 Oct;17(8):801-7. doi: 10.1016/s0749-8063(01)90002-7.","Hamada M","Arthroscopy","2001","2001/10/16","","","10.1016/s0749-8063(01)90002-7"
"11568194","Arthroscopically assisted reconstruction of the anterior cruciate ligament. A follow-up report","O'Neill DB.","J Bone Joint Surg Am. 2001 Sep;83(9):1329-32. doi: 10.2106/00004623-200109000-00006.","O'Neill DB","J Bone Joint Surg Am","2001","2001/09/25","","","10.2106/00004623-200109000-00006"
"11401167","Biodegradable interference screw augmentation reduces tunnel expansion after ACL reconstruction","Simonian PT, Monson JT, Larson RV.","Am J Knee Surg. 2001 Spring;14(2):104-8.","Simonian PT","Am J Knee Surg","2001","2001/06/13","","",""
"11394593","Anterior cruciate ligament reconstruction. A prospective randomized study of three surgical methods","Anderson AF, Snyder RB, Lipscomb AB Jr.","Am J Sports Med. 2001 May-Jun;29(3):272-9. doi: 10.1177/03635465010290030201.","Anderson AF","Am J Sports Med","2001","2001/06/08","","","10.1177/03635465010290030201"
"11374431","There are differences in early morbidity after ACL reconstruction when comparing patellar tendon and semitendinosus tendon graft. A prospective randomized study of 107 patients","Eriksson K, Anderberg P, Hamberg P, Olerud P, Wredmark T.","Scand J Med Sci Sports. 2001 Jun;11(3):170-7.","Eriksson K","Scand J Med Sci Sports","2001","2001/05/26","","",""
"11357697","[Semitendinosus tendon vs. patellar ligament. Results of a prospective randomized study after anterior cruciate ligament reconstruction]","Röpke M, Becker R, Urbach D, Nebelung W.","Unfallchirurg. 2001 Apr;104(4):312-6. doi: 10.1007/s001130050733.","Röpke M","Unfallchirurg","2001","2001/05/19","","","10.1007/s001130050733"
"11341418","A comparison of quadruple semitendinosus and patellar tendon grafts in reconstruction of the anterior cruciate ligament","Eriksson K, Anderberg P, Hamberg P, Löfgren AC, Bredenberg M, Westman I, Wredmark T.","J Bone Joint Surg Br. 2001 Apr;83(3):348-54. doi: 10.1302/0301-620x.83b3.11685.","Eriksson K","J Bone Joint Surg Br","2001","2001/05/09","","","10.1302/0301-620x.83b3.11685"
"11248568","Hamstrings vs. patella tendon for anterior cruciate ligament reconstruction: a randomised controlled trial","Beard DJ, Anderson JL, Davies S, Price AJ, Dodd CA.","Knee. 2001 Mar;8(1):45-50. doi: 10.1016/s0968-0160(01)00062-x.","Beard DJ","Knee","2001","2001/03/15","","","10.1016/s0968-0160(01)00062-x"
"11147151","Closed kinetic chain alone compared to combined open and closed kinetic chain exercises for quadriceps strengthening after anterior cruciate ligament reconstruction with respect to return to sports: a prospective matched follow-up study","Mikkelsen C, Werner S, Eriksson E.","Knee Surg Sports Traumatol Arthrosc. 2000;8(6):337-42. doi: 10.1007/s001670000143.","Mikkelsen C","Knee Surg Sports Traumatol Arthrosc","2000","2001/01/09","","","10.1007/s001670000143"
"11027754","Tunnel expansion after hamstring anterior cruciate ligament reconstruction with 1-incision EndoButton femoral fixation","Simonian PT, Erickson MS, Larson RV, O'kane JW.","Arthroscopy. 2000 Oct;16(7):707-14. doi: 10.1053/jars.2000.4635.","Simonian PT","Arthroscopy","2000","2000/10/12","","","10.1053/jars.2000.4635"
"10663317","Behavior of the graft within the bone tunnels following anterior cruciate ligament reconstruction, studied by cinematic magnetic resonance imaging","Jørgensen U, Thomsen HS.","Knee Surg Sports Traumatol Arthrosc. 2000;8(1):32-5. doi: 10.1007/s001670050007.","Jørgensen U","Knee Surg Sports Traumatol Arthrosc","2000","2000/02/09","","","10.1007/s001670050007"
"10525698","Bone tunnel enlargement after anterior cruciate ligament reconstruction with the hamstring autograft and endobutton fixation technique. A clinical, radiographic and magnetic resonance imaging study with 2 years follow-up","Jansson KA, Harilainen A, Sandelin J, Karjalainen PT, Aronen HJ, Tallroth K.","Knee Surg Sports Traumatol Arthrosc. 1999;7(5):290-5. doi: 10.1007/s001670050166.","Jansson KA","Knee Surg Sports Traumatol Arthrosc","1999","1999/10/20","","","10.1007/s001670050166"
"10401649","Tunnel widening in anterior cruciate ligament reconstruction: a prospective evaluation of hamstring and patella tendon grafts","Clatworthy MG, Annear P, Bulow JU, Bartlett RJ.","Knee Surg Sports Traumatol Arthrosc. 1999;7(3):138-45. doi: 10.1007/s001670050138.","Clatworthy MG","Knee Surg Sports Traumatol Arthrosc","1999","1999/07/13","","","10.1007/s001670050138"
"9604189","Arthroscopic intra- and extra-articular anterior cruciate ligament reconstruction with gracilis and semitendinosus tendons","Marcacci M, Zaffagnini S, Iacono F, Neri MP, Loreti I, Petitto A.","Knee Surg Sports Traumatol Arthrosc. 1998;6(2):68-75. doi: 10.1007/s001670050075.","Marcacci M","Knee Surg Sports Traumatol Arthrosc","1998","1998/05/30","","","10.1007/s001670050075"
"9474630","Magnetic resonance imaging and knee stability following ACL reconstruction","Kühne JH, Dürr HR, Steinborn M, Jansson V, Refior HJ.","Orthopedics. 1998 Jan;21(1):39-43. doi: 10.3928/0147-7447-19980101-10.","Kühne JH","Orthopedics","1998","1998/02/25","","","10.3928/0147-7447-19980101-10"
"9048389","A prospective, clinical study evaluating arthroscopic ACL reconstruction using the semitendinosus and iliotibial band: 2- to 5-year follow up","Billotti JD, Meese MA, Alberta F, Zimmerman MC.","Orthopedics. 1997 Feb;20(2):125-31. doi: 10.3928/0147-7447-19970201-08.","Billotti JD","Orthopedics","1997","1997/02/01","","","10.3928/0147-7447-19970201-08"
"9127846","Use of an extension-assisting brace following anterior cruciate ligament reconstruction","Feller J, Bartlett J, Chapman S, Delahunt M.","Knee Surg Sports Traumatol Arthrosc. 1997;5(1):6-9. doi: 10.1007/s001670050016.","Feller J","Knee Surg Sports Traumatol Arthrosc","1997","1997/01/01","","","10.1007/s001670050016"
"8947399","Proprioception in anterior cruciate ligament-deficient and reconstructed knees","MacDonald PB, Hedden D, Pacin O, Sutherland K.","Am J Sports Med. 1996 Nov-Dec;24(6):774-8. doi: 10.1177/036354659602400612.","MacDonald PB","Am J Sports Med","1996","1996/11/01","","","10.1177/036354659602400612"
"8947397","The effect of tourniquet use in anterior cruciate ligament reconstruction. A prospective, randomized study","Arciero RA, Scoville CR, Hayda RA, Snyder RJ.","Am J Sports Med. 1996 Nov-Dec;24(6):758-64. doi: 10.1177/036354659602400610.","Arciero RA","Am J Sports Med","1996","1996/11/01","","","10.1177/036354659602400610"
"8666597","Arthroscopically assisted reconstruction of the anterior cruciate ligament. A prospective randomized analysis of three techniques","O'Neill DB.","J Bone Joint Surg Am. 1996 Jun;78(6):803-13.","O'Neill DB","J Bone Joint Surg Am","1996","1996/06/01","","",""
"8526275","Effects of an accelerated rehabilitation program after anterior cruciate ligament reconstruction with combined semitendinosus-gracilis autograft and a ligament augmentation device","MacDonald PB, Hedden D, Pacin O, Huebert D.","Am J Sports Med. 1995 Sep-Oct;23(5):588-92. doi: 10.1177/036354659502300512.","MacDonald PB","Am J Sports Med","1995","1995/09/01","","","10.1177/036354659502300512"
"7827632","Anterior tibial translation during progressive loading of the ACL-deficient knee during weight-bearing and nonweight-bearing isometric exercise","Yack HJ, Riley LM, Whieldon TR.","J Orthop Sports Phys Ther. 1994 Nov;20(5):247-53. doi: 10.2519/jospt.1994.20.5.247.","Yack HJ","J Orthop Sports Phys Ther","1994","1994/11/01","","","10.2519/jospt.1994.20.5.247"
"7810790","Anterior cruciate ligament reconstruction using gracilis and semitendinosus tendons. Comparison of through-the-condyle and over-the-top graft placements","Karlson JA, Steiner ME, Brown CH, Johnston J.","Am J Sports Med. 1994 Sep-Oct;22(5):659-66. doi: 10.1177/036354659402200514.","Karlson JA","Am J Sports Med","1994","1994/09/01","","","10.1177/036354659402200514"
"7810785","Anterior cruciate ligament reconstruction using the semitendinosus and gracilis tendons augmented by the losee iliotibial band tenodesis. A long-term study","Anderson AF, Snyder RB, Lipscomb AB Sr.","Am J Sports Med. 1994 Sep-Oct;22(5):620-6. doi: 10.1177/036354659402200509.","Anderson AF","Am J Sports Med","1994","1994/09/01","","","10.1177/036354659402200509"
"7943519","The ligament augmentation device in hamstring grafts for reconstruction of the anterior cruciate ligament","Santi MD, Richardson AB.","Am J Sports Med. 1994 Jul-Aug;22(4):524-30. doi: 10.1177/036354659402200415.","Santi MD","Am J Sports Med","1994","1994/07/01","","","10.1177/036354659402200415"
"7899626","[Isolated intraarticular plasty of the semitendinosus or combined intra- and extra-articular plasty in chronic anterior laxity of the knee]","Goertzen M, Schulitz KP.","Rev Chir Orthop Reparatrice Appar Mot. 1994;80(2):113-7.","Goertzen M","Rev Chir Orthop Reparatrice Appar Mot","1994","1994/01/01","","",""
