,id,title,authors,journal,year,doi,source
125,23203338,Short-term functional and clinical outcomes after ACL reconstruction with hamstrings autograft: transtibial versus anteromedial portal technique,"Koutras G, Papadopoulos P, Terzidis IP, Gigis I, Pappas E.",Knee Surg Sports Traumatol Arthrosc,2013,10.1007/s00167-012-2323-9,PubMed/MEDLINE
126,23145756,A comparison of clinical outcome of augmentation and standard reconstruction techniques for partial anterior cruciate ligament tears,"Demirağ B, Ermutlu C, Aydemir F, Durak K.",Eklem Hastalik Cerrahisi,2012,,PubMed/MEDLINE
127,22850710,Comparison of two methods of femoral tunnel preparation in single-bundle anterior cruciate ligament reconstruction: a prospective randomized study,"Zhang Q, Zhang S, Li R, Liu Y, Cao X.",Acta Cir Bras,2012,10.1590/s0102-86502012000800010,PubMed/MEDLINE
128,22816221,Results of the surgical reconstruction of the anterior cruciate ligament,"Zelić Z, Jovanović S, Wertheimer V, Sarić G, Biuk E, Gulan G.",Coll Antropol,2012,,PubMed/MEDLINE
129,22713551,Effect of calcium phosphate-hybridized tendon graft in anterior cruciate ligament reconstruction: a randomized controlled trial,"Mutsuzaki H, Kanamori A, Ikeda K, Hioki S, Kinugasa T, Sakane M.",Am J Sports Med,2012,10.1177/0363546512449618,PubMed/MEDLINE
130,22691456,Double-bundle versus single-bundle anterior cruciate ligament reconstruction: a prospective randomized study with 5-year results,"Suomalainen P, Järvelä T, Paakkala A, Kannus P, Järvinen M.",Am J Sports Med,2012,10.1177/0363546512448177,PubMed/MEDLINE
131,22425308,A randomized controlled trial comparing bone mineral density changes of three different ACL reconstruction techniques,"Lui PP, Cheng YY, Yung SH, Hung AS, Chan KM.",Knee,2012,10.1016/j.knee.2012.02.005,PubMed/MEDLINE
132,22407182,Long-term follow-up of patellar tendon grafts or hamstring tendon grafts in endoscopic ACL reconstructions,"Gifstad T, Sole A, Strand T, Uppheim G, Grøntvedt T, Drogset JO.",Knee Surg Sports Traumatol Arthrosc,2013,10.1007/s00167-012-1947-0,PubMed/MEDLINE
133,22407095,[Outcome 4 years after isolated single-bundle posterior cruciate ligament reconstruction],"Lahner M, Vogel T, Schulz MS, Strobel MJ.",Orthopade,2012,10.1007/s00132-012-1898-7,PubMed/MEDLINE
134,22273781,Comparison of anterior and rotatory laxity using navigation between single- and double-bundle ACL reconstruction: prospective randomized trial,"Lee S, Kim H, Jang J, Seong SC, Lee MC.",Knee Surg Sports Traumatol Arthrosc,2012,10.1007/s00167-012-1880-2,PubMed/MEDLINE
135,22184280,Clinical results and risk factors for reinjury 15 years after anterior cruciate ligament reconstruction: a prospective study of hamstring and patellar tendon grafts,"Leys T, Salmon L, Waller A, Linklater J, Pinczewski L.",Am J Sports Med,2012,10.1177/0363546511430375,PubMed/MEDLINE
136,22154365,A pilot study of anatomic double-bundle anterior cruciate ligament reconstruction with ligament remnant tissue preservation,"Yasuda K, Kondo E, Kitamura N, Kawaguchi Y, Kai S, Tanabe Y.",Arthroscopy,2012,10.1016/j.arthro.2011.08.305,PubMed/MEDLINE
137,22085729,"Prospective randomized clinical evaluation of conventional single-bundle, anatomic single-bundle, and anatomic double-bundle anterior cruciate ligament reconstruction: 281 cases with 3- to 5-year follow-up","Hussein M, van Eck CF, Cretnik A, Dinevski D, Fu FH.",Am J Sports Med,2012,10.1177/0363546511426416,PubMed/MEDLINE
138,21924856,Anterior cruciate ligament reconstruction using 4-strand hamstring autograft: conventional single-bundle technique versus oval-footprint technique,"Noh JH, Yang BG, Roh YH, Kim SW, Kim W.",Arthroscopy,2011,10.1016/j.arthro.2011.06.027,PubMed/MEDLINE
139,21712483,Quality of life and clinical outcome comparison of semitendinosus and gracilis tendon versus patellar tendon autografts for anterior cruciate ligament reconstruction: an 11-year follow-up of a randomized controlled trial,"Sajovic M, Strahovnik A, Dernovsek MZ, Skaza K.",Am J Sports Med,2011,10.1177/0363546511411702,PubMed/MEDLINE
140,21694588,Anterior cruciate ligament reconstruction: a multicenter prospective cohort study evaluating 3 different grafts using same bone drilling method,"Leal-Blanquet J, Alentorn-Geli E, Tuneu J, Valentí JR, Maestro A.",Clin J Sport Med,2011,10.1097/JSM.0b013e31822153cb,PubMed/MEDLINE
141,21667181,Single- versus double-bundle ACL reconstruction: is there any difference in stability and function at 3-year followup?,"Gobbi A, Mahajan V, Karnatzikos G, Nakamura N.",Clin Orthop Relat Res,2012,10.1007/s11999-011-1940-9,PubMed/MEDLINE
142,21663722,Anterior cruciate ligament reconstruction using patellar tendon versus hamstring tendon: a prospective comparative study with 9-year follow-up,"Wipfler B, Donner S, Zechmann CM, Springer J, Siebold R, Paessler HH.",Arthroscopy,2011,10.1016/j.arthro.2011.01.015,PubMed/MEDLINE
143,21624672,Tunnel widening after anterior cruciate ligament reconstruction: a prospective randomized computed tomography--based study comparing 2 different femoral fixation methods for hamstring graft,"Sabat D, Kundu K, Arora S, Kumar V.",Arthroscopy,2011,10.1016/j.arthro.2011.02.009,PubMed/MEDLINE
144,21622815,Tibial fixation in anterior cruciate ligament reconstruction: a prospective randomized study comparing metal interference screw and staples with a centrally placed polyethylene screw and sheath,"De Wall M, Scholes CJ, Patel S, Coolican MR, Parker DA.",Am J Sports Med,2011,10.1177/0363546511406234,PubMed/MEDLINE
145,21610263,Double-bundle versus single-bundle anterior cruciate ligament reconstruction: randomized clinical and magnetic resonance imaging study with 2-year follow-up,"Suomalainen P, Moisala AS, Paakkala A, Kannus P, Järvelä T.",Am J Sports Med,2011,10.1177/0363546511405024,PubMed/MEDLINE
146,21590280,Will early reconstruction prevent abnormal kinematics after ACL injury? Two-year follow-up using dynamic radiostereometry in 14 patients operated with hamstring autografts,"Isberg J, Faxén E, Laxdal G, Eriksson BI, Kärrholm J, Karlsson J.",Knee Surg Sports Traumatol Arthrosc,2011,10.1007/s00167-011-1399-y,PubMed/MEDLINE
147,21350065,Comparison of rotatory stability after anterior cruciate ligament reconstruction between single-bundle and double-bundle techniques,"Izawa T, Okazaki K, Tashiro Y, Matsubara H, Miura H, Matsuda S, Hashizume M, Iwamoto Y.",Am J Sports Med,2011,10.1177/0363546510397172,PubMed/MEDLINE
148,21036618,Comparative outcome analysis of malpositioned and properly positioned fixation groups after hamstring autograft ACL reconstruction with femoral cross-pin fixation,"Lee YS, Ha JK, Kim YJ, Yang SJ, Lee MY, Kim JG.",Knee,2011,10.1016/j.knee.2010.09.004,PubMed/MEDLINE
149,20934845,Neurovascular safety and clinical outcome of outside-in repair of tears of the posterior horn of the medial meniscus,"Sobhy MH, AbouElsoud MM, Kamel EM, Desouki AM.",Arthroscopy,2010,10.1016/j.arthro.2010.05.018,PubMed/MEDLINE
150,20668835,Single-bundle patellar tendon versus non-anatomical double-bundle hamstrings ACL reconstruction: a prospective randomized study at 8-year minimum follow-up,"Zaffagnini S, Bruni D, Marcheggiani Muccioli GM, Bonanzinga T, Lopomo N, Bignozzi S, Marcacci M.",Knee Surg Sports Traumatol Arthrosc,2011,10.1007/s00167-010-1225-y,PubMed/MEDLINE
151,20575918,Prospective randomized comparison of endobutton versus cross-pin femoral fixation in hamstring anterior cruciate ligament reconstruction with 2-year follow-up,"Price R, Stoney J, Brown G.",ANZ J Surg,2010,10.1111/j.1445-2197.2009.05128.x,PubMed/MEDLINE
152,20566719,Quality of life and clinical outcome after anterior cruciate ligament reconstruction using patellar tendon graft or quadrupled semitendinosus graft: an 8-year follow-up of a randomized controlled trial,"Barenius B, Nordlander M, Ponzer S, Tidermark J, Eriksson K.",Am J Sports Med,2010,10.1177/0363546510369549,PubMed/MEDLINE
153,20517680,The effect of platelet-derived growth factors on knee stability after anterior cruciate ligament reconstruction: a prospective randomized clinical study,"Vogrin M, Rupreht M, Crnjac A, Dinevski D, Krajnc Z, Recnik G.",Wien Klin Wochenschr,2010,10.1007/s00508-010-1340-2,PubMed/MEDLINE
154,20392970,"A long-term, prospective, randomized study comparing biodegradable and metal interference screws in anterior cruciate ligament reconstruction surgery: radiographic results and clinical outcome","Stener S, Ejerhed L, Sernert N, Laxdal G, Rostgård-Christensen L, Kartus J.",Am J Sports Med,2010,10.1177/0363546510361952,PubMed/MEDLINE
155,20357328,A comparison of early and delayed arthroscopically-assisted reconstruction of the anterior cruciate ligament using hamstring autograft,"Raviraj A, Anand A, Kodikal G, Chandrashekar M, Pai S.",J Bone Joint Surg Br,2010,10.1302/0301-620X.92B4.22973,PubMed/MEDLINE
156,20194956,Early versus late start of isokinetic hamstring-strengthening exercise after anterior cruciate ligament reconstruction with patellar tendon graft,"Sekir U, Gur H, Akova B.",Am J Sports Med,2010,10.1177/0363546509349490,PubMed/MEDLINE
157,20175049,[Comparative study after hamstring ACL plasty with RigidFix (pin fixation) and EndoButton (anchor fixation)],"Basad E, Kipper A, Wüsten OA, Stürz H, Ishaque BA.",Z Orthop Unfall,2010,10.1055/s-0029-1240737,PubMed/MEDLINE
158,20097928,No difference in knee function or prevalence of osteoarthritis after reconstruction of the anterior cruciate ligament with 4-strand hamstring autograft versus patellar tendon-bone autograft: a randomized study with 10-year follow-up,"Holm I, Oiestad BE, Risberg MA, Aune AK.",Am J Sports Med,2010,10.1177/0363546509350301,PubMed/MEDLINE
159,20044497,Biodegradable screw versus a press-fit bone plug fixation for hamstring anterior cruciate ligament reconstruction: a prospective randomized study,"Jagodzinski M, Geiges B, von Falck C, Knobloch K, Haasper C, Brand J, Hankemeier S, Krettek C, Meller R.",Am J Sports Med,2010,10.1177/0363546509350325,PubMed/MEDLINE
160,19956928,Autologous patellar tendon and quadrupled hamstring grafts in anterior cruciate ligament reconstruction: a prospective randomized multicenter review of different fixation methods,"Drogset JO, Strand T, Uppheim G, Odegård B, Bøe A, Grøntvedt T.",Knee Surg Sports Traumatol Arthrosc,2010,10.1007/s00167-009-0996-5,PubMed/MEDLINE
161,19794165,Anterior cruciate ligament reconstruction using autologous hamstring double bundle graft compared with single bundle procedures,"Ibrahim SA, Hamido F, Al Misfer AK, Mahgoob A, Ghafar SA, Alhran H.",J Bone Joint Surg Br,2009,10.1302/0301-620X.91B10.21886,PubMed/MEDLINE
162,19793927,"Comparison between single-and double-bundle anterior cruciate ligament reconstruction: a prospective, randomized, single-blinded clinical trial","Aglietti P, Giron F, Losco M, Cuomo P, Ciardullo A, Mondanelli N.",Am J Sports Med,2010,10.1177/0363546509347096,PubMed/MEDLINE
163,19684298,Patellar tendon versus hamstring tendon autografts for anterior cruciate ligament reconstruction: a randomized controlled trial using similar femoral and tibial fixation methods,"Taylor DC, DeBerardino TM, Nelson BJ, Duffey M, Tenuta J, Stoneman PD, Sturdivant RX, Mountcastle S.",Am J Sports Med,2009,10.1177/0363546509339577,PubMed/MEDLINE
164,19575180,"Knee laxity measurements after anterior cruciate ligament reconstruction, using either bone-patellar-tendon-bone or hamstring tendon autografts, with special emphasis on comparison over time","Ahldén M, Kartus J, Ejerhed L, Karlsson J, Sernert N.",Knee Surg Sports Traumatol Arthrosc,2009,10.1007/s00167-009-0846-5,PubMed/MEDLINE
165,19557391,"Double-bundle versus single-bundle ACL reconstruction using the horizontal femoral position: a prospective, randomized study","Sastre S, Popescu D, Núñez M, Pomes J, Tomas X, Peidro L.",Knee Surg Sports Traumatol Arthrosc,2010,10.1007/s00167-009-0844-7,PubMed/MEDLINE
166,19486478,Tibial translation and muscle activation during rehabilitation exercises 5 weeks after anterior cruciate ligament reconstruction,"Tagesson S, Oberg B, Kvist J.",Scand J Med Sci Sports,2010,10.1111/j.1600-0838.2009.00903.x,PubMed/MEDLINE
167,19483077,Bioresorbable pins and interference screws for fixation of hamstring tendon grafts in anterior cruciate ligament reconstruction surgery: a randomized controlled trial,"Stengel D, Casper D, Bauwens K, Ekkernkamp A, Wich M.",Am J Sports Med,2009,10.1177/0363546509333008,PubMed/MEDLINE
168,19423416,"A new knee arthrometer, the GNRB: experience in ACL complete and partial tears","Robert H, Nouveau S, Gageot S, Gagnière B.",Orthop Traumatol Surg Res,2009,10.1016/j.otsr.2009.03.009,PubMed/MEDLINE
169,19374299,"Clinical comparison between six-strand hamstring tendon and patellar tendon autograft in arthroscopic anterior cruciate ligament reconstruction: a prospective, randomized clinical trial","Laoruengthana A, Pattayakorn S, Chotanaputhi T, Kosiyatrakul A.",J Med Assoc Thai,2009,,PubMed/MEDLINE
170,19323939,"Clinical evaluation of double-bundle anterior cruciate ligament reconstruction procedure using hamstring tendon grafts: a prospective, randomized and controlled study","Wang JQ, Ao YF, Yu CL, Liu P, Xu Y, Chen LX.",Chin Med J (Engl),2009,,PubMed/MEDLINE
171,19193599,Anterior cruciate ligament reconstruction associated with extra-articular tenodesis: A prospective clinical and radiographic evaluation with 10- to 13-year follow-up,"Marcacci M, Zaffagnini S, Giordano G, Iacono F, Presti ML.",Am J Sports Med,2009,10.1177/0363546508328114,PubMed/MEDLINE
172,19169783,[Anterior cruciate ligament reconstruction with semitendinosus tendon in children],"Schneider FJ, Kraus T, Linhart WE.",Oper Orthop Traumatol,2008,10.1007/s00064-008-1412-x,PubMed/MEDLINE
173,19102185,[Comparative study on reconstruction of anterior cruciate ligaments with allografts and hamstring tendon under arthroscopy],"Liu HG, Chen SX, Zhao CD, Ding LJ, Situ J.",Zhongguo Gu Shang,2008,,PubMed/MEDLINE
174,18989731,Comparable results between lateralized single- and double-bundle ACL reconstructions,"Tsuda E, Ishibashi Y, Fukuda A, Tsukada H, Toh S.",Clin Orthop Relat Res,2009,10.1007/s11999-008-0604-x,PubMed/MEDLINE
175,18929746,[Interest of an iterative specialized rehabilitation after an anterior cruciate ligament reconstruction in high level sport athletes],"Laboute E, Savalli L, Lefesvre T, Puig P, Trouve P.",Rev Chir Orthop Reparatrice Appar Mot,2008,10.1016/j.rco.2008.01.008,PubMed/MEDLINE
176,18762911,Comparison of the bioabsorbable and metal screw fixation after ACL reconstruction with a hamstring autograft in MRI and clinical outcome: a prospective randomized study,"Moisala AS, Järvelä T, Paakkala A, Paakkala T, Kannus P, Järvinen M.",Knee Surg Sports Traumatol Arthrosc,2008,10.1007/s00167-008-0593-z,PubMed/MEDLINE
177,18630561,[Comparison between four-strand semitendinosus tendon autograft and ligament advanced reinforcement system for anterior cruciate ligament reconstruction by arthroscopy],"Fan Q, Fan J.",Zhongguo Xiu Fu Chong Jian Wai Ke Za Zhi,2008,,PubMed/MEDLINE
178,18589271,Bioabsorbable versus titanium interference screws with hamstring autograft in anterior cruciate ligament reconstruction: a prospective randomized trial with 2-year follow-up,"Myers P, Logan M, Stokes A, Boyd K, Watts M.",Arthroscopy,2008,10.1016/j.arthro.2008.02.011,PubMed/MEDLINE
179,18490472,Prospective clinical comparisons of anatomic double-bundle versus single-bundle anterior cruciate ligament reconstruction procedures in 328 consecutive patients,"Kondo E, Yasuda K, Azuma H, Tanabe Y, Yagi T.",Am J Sports Med,2008,10.1177/0363546508317123,PubMed/MEDLINE
180,18385980,"Effects of biophysical stimulation in patients undergoing arthroscopic reconstruction of anterior cruciate ligament: prospective, randomized and double blind study","Benazzo F, Zanon G, Pederzini L, Modonesi F, Cardile C, Falez F, Ciolli L, La Cava F, Giannini S, Buda R, Setti S, Caruso G, Massari L.",Knee Surg Sports Traumatol Arthrosc,2008,10.1007/s00167-008-0519-9,PubMed/MEDLINE
181,18367398,No difference in clinical results between femoral transfixation and bio-interference screw fixation in hamstring tendon ACL reconstruction. A preliminary study,"Capuano L, Hardy P, Longo UG, Denaro V, Maffulli N.",Knee,2008,10.1016/j.knee.2008.02.003,PubMed/MEDLINE
182,18237696,Prospective randomized comparison of double-bundle versus single-bundle anterior cruciate ligament reconstruction,"Siebold R, Dehler C, Ellert T.",Arthroscopy,2008,10.1016/j.arthro.2007.11.013,PubMed/MEDLINE
183,18212347,"Postoperative range of motion following anterior cruciate ligament reconstruction using autograft hamstrings: a prospective, randomized clinical trial of early versus delayed reconstructions","Bottoni CR, Liddell TR, Trainor TJ, Freccero DM, Lindell KK.",Am J Sports Med,2008,10.1177/0363546507312164,PubMed/MEDLINE
184,18208432,"ST/G ACL reconstruction: double strand plus extra-articular sling vs double bundle, randomized study at 3-year follow-up","Zaffagnini S, Bruni D, Russo A, Takazawa Y, Lo Presti M, Giordano G, Marcacci M.",Scand J Med Sci Sports,2008,10.1111/j.1600-0838.2007.00697.x,PubMed/MEDLINE
185,18193194,Reconstruction of the ACL with a semitendinosus tendon graft: a prospective randomized single blinded comparison of double-bundle versus single-bundle technique in male athletes,"Streich NA, Friedrich K, Gotterbarm T, Schmitt H.",Knee Surg Sports Traumatol Arthrosc,2008,10.1007/s00167-007-0480-z,PubMed/MEDLINE
186,18192493,A randomized controlled trial comparing the effectiveness of functional knee brace and neoprene sleeve use after anterior cruciate ligament reconstruction,"Birmingham TB, Bryant DM, Giffin JR, Litchfield RB, Kramer JF, Donner A, Fowler PJ.",Am J Sports Med,2008,10.1177/0363546507311601,PubMed/MEDLINE
187,18063177,"Does the position of the femoral tunnel affect the laxity or clinical outcome of the anterior cruciate ligament-reconstructed knee? A clinical, prospective, randomized, double-blind study","Jepsen CF, Lundberg-Jensen AK, Faunoe P.",Arthroscopy,2007,10.1016/j.arthro.2007.09.010,PubMed/MEDLINE
188,17940146,A comprehensive rehabilitation program with quadriceps strengthening in closed versus open kinetic chain exercise in patients with anterior cruciate ligament deficiency: a randomized clinical trial evaluating dynamic tibial translation and muscle function,"Tagesson S, Oberg B, Good L, Kvist J.",Am J Sports Med,2008,10.1177/0363546507307867,PubMed/MEDLINE
189,17940145,"Double-bundle anterior cruciate ligament reconstruction using hamstring autografts and bioabsorbable interference screw fixation: prospective, randomized, clinical study with 2-year results","Järvelä T, Moisala AS, Sihvonen R, Järvelä S, Kannus P, Järvinen M.",Am J Sports Med,2008,10.1177/0363546507308360,PubMed/MEDLINE
190,17934715,Arthroscopic ACL reconstruction with Delta plasty: an innovative approach with hamstrings' transfer and double tibial tunnel,"Papachristou G, Sourlas J, Plessas S, Papachristou K.",Knee Surg Sports Traumatol Arthrosc,2008,10.1007/s00167-007-0426-5,PubMed/MEDLINE
191,17905952,Anterior cruciate ligament reconstruction using autologous double hamstrings: a comparison of standard versus minimal debridement techniques using MRI to assess revascularisation. A randomised prospective study with a one-year follow-up,"Gohil S, Annear PO, Breidahl W.",J Bone Joint Surg Br,2007,10.1302/0301-620X.89B9.19339,PubMed/MEDLINE
192,17637413,Double-bundle anterior cruciate ligament reconstruction: four versus eight strands of hamstring tendon graft,"Zhao J, He Y, Wang J.",Arthroscopy,2007,10.1016/j.arthro.2007.01.022,PubMed/MEDLINE
193,17560476,A prospective randomized study of 4-strand semitendinosus tendon anterior cruciate ligament reconstruction comparing single-bundle and double-bundle techniques,"Muneta T, Koga H, Mochizuki T, Ju YJ, Hara K, Nimura A, Yagishita K, Sekiya I.",Arthroscopy,2007,10.1016/j.arthro.2007.04.010,PubMed/MEDLINE
194,17431619,The effect of graft choice on functional outcome in anterior cruciate ligament reconstruction,"Sajovic M, Strahovnik A, Komadina R, Dernovsek MZ.",Int Orthop,2008,10.1007/s00264-007-0341-x,PubMed/MEDLINE
195,17293471,"Patellar tendon or semitendinosus tendon autografts for anterior cruciate ligament reconstruction: a prospective, randomized study with a 7-Year follow-up","Lidén M, Ejerhed L, Sernert N, Laxdal G, Kartus J.",Am J Sports Med,2007,10.1177/0363546506298275,PubMed/MEDLINE
196,17261567,"A 10-year comparison of anterior cruciate ligament reconstructions with hamstring tendon and patellar tendon autograft: a controlled, prospective trial","Pinczewski LA, Lyman J, Salmon LJ, Russell VJ, Roe J, Linklater J.",Am J Sports Med,2007,10.1177/0363546506296042,PubMed/MEDLINE
197,17251174,Effectiveness of reconstruction of the anterior cruciate ligament with quadrupled hamstrings and bone-patellar tendon-bone autografts: an in vivo study comparing tibial internal-external rotation,"Chouliaras V, Ristanis S, Moraiti C, Stergiou N, Georgoulis AD.",Am J Sports Med,2007,10.1177/0363546506296040,PubMed/MEDLINE
198,17219226,Early versus late start of open kinetic chain quadriceps exercises after ACL reconstruction with patellar tendon or hamstring grafts: a prospective randomized outcome study,"Heijne A, Werner S.",Knee Surg Sports Traumatol Arthrosc,2007,10.1007/s00167-006-0246-z,PubMed/MEDLINE
199,17218661,A prospective randomized study of anterior cruciate ligament reconstruction: a comparison of patellar tendon and quadruple-strand semitendinosus/gracilis tendons fixed with bioabsorbable interference screws,"Maletis GB, Cameron SL, Tengan JJ, Burchette RJ.",Am J Sports Med,2007,10.1177/0363546506294361,PubMed/MEDLINE
200,17216271,"Double-bundle versus single-bundle anterior cruciate ligament reconstruction: a prospective, randomize clinical study",Järvelä T.,Knee Surg Sports Traumatol Arthrosc,2007,10.1007/s00167-006-0254-z,PubMed/MEDLINE
201,17129731,A prospective study of 3-day versus 2-week immobilization period after anterior cruciate ligament reconstruction,"Ito Y, Deie M, Adachi N, Kobayashi K, Kanaya A, Miyamoto A, Nakasa T, Ochi M.",Knee,2007,10.1016/j.knee.2006.10.004,PubMed/MEDLINE
202,17091015,Double-bundle ACL reconstruction can improve rotational stability,"Yagi M, Kuroda R, Nagamune K, Yoshiya S, Kurosaka M.",Clin Orthop Relat Res,2007,10.1097/BLO.0b013e31802ba45c,PubMed/MEDLINE
203,16923826,"A prospective, randomized comparison of semitendinosus and gracilis tendon versus patellar tendon autografts for anterior cruciate ligament reconstruction: five-year follow-up","Sajovic M, Vengust V, Komadina R, Tavcar R, Skaza K.",Am J Sports Med,2006,10.1177/0363546506290726,PubMed/MEDLINE
204,16685087,Biodegradable and metallic interference screws in anterior cruciate ligament reconstruction surgery using hamstring tendon grafts: prospective randomized study of radiographic results and clinical outcome,"Laxdal G, Kartus J, Eriksson BI, Faxén E, Sernert N, Karlsson J.",Am J Sports Med,2006,10.1177/0363546506288014,PubMed/MEDLINE
205,16552549,Randomized prospective study of ACL reconstruction with interference screw fixation in patellar tendon autografts versus femoral metal plate suspension and tibial post fixation in hamstring tendon autografts: 5-year clinical and radiological follow-up results,"Harilainen A, Linko E, Sandelin J.",Knee Surg Sports Traumatol Arthrosc,2006,10.1007/s00167-006-0059-0,PubMed/MEDLINE
206,16517306,Clinical evaluation of anatomic double-bundle anterior cruciate ligament reconstruction procedure using hamstring tendon grafts: comparisons among 3 different procedures,"Yasuda K, Kondo E, Ichiyama H, Tanabe Y, Tohyama H.",Arthroscopy,2006,10.1016/j.arthro.2005.12.017,PubMed/MEDLINE
207,16496124,Factors affecting return to sports after anterior cruciate ligament reconstruction with patellar tendon and hamstring graft: a prospective clinical investigation,"Gobbi A, Francisco R.",Knee Surg Sports Traumatol Arthrosc,2006,10.1007/s00167-006-0050-9,PubMed/MEDLINE
208,16465537,Prospective randomized clinical comparison of femoral transfixation versus bioscrew fixation in hamstring tendon ACL reconstruction--a preliminary report,"Rose T, Hepp P, Venus J, Stockmar C, Josten C, Lill H.",Knee Surg Sports Traumatol Arthrosc,2006,10.1007/s00167-006-0034-9,PubMed/MEDLINE
209,16325084,Tunnel widening after hamstring anterior cruciate ligament reconstruction is influenced by the type of graft fixation used: a prospective randomized study,"Fauno P, Kaalund S.",Arthroscopy,2005,10.1016/j.arthro.2005.08.023,PubMed/MEDLINE
210,16292682,A prospective comparison of bone-patellar tendon-bone and hamstring grafts for anterior cruciate ligament reconstruction in female patients,"Svensson M, Sernert N, Ejerhed L, Karlsson J, Kartus JT.",Knee Surg Sports Traumatol Arthrosc,2006,10.1007/s00167-005-0708-8,PubMed/MEDLINE
211,16282583,A comparison of bone-patellar tendon-bone and bone-hamstring tendon-bone autografts for anterior cruciate ligament reconstruction,"Matsumoto A, Yoshiya S, Muratsu H, Yagi M, Iwasaki Y, Kurosaka M, Kuroda R.",Am J Sports Med,2006,10.1177/0363546505279919,PubMed/MEDLINE
212,16167266,"[Subsequent treatment of surgically managed, fresh, anterior cruciate ligament ruptures--a randomized, prospective study]","Pförringer W, Kremer C.",Sportverletz Sportschaden,2005,10.1055/s-2005-858472,PubMed/MEDLINE
213,16131675,Comparing 2-year outcomes of anterior cruciate ligament reconstruction using either patella-tendon or semitendinosus-tendon autografts: a non-randomised prospective study,"Tow BP, Chang PC, Mitra AK, Tay BK, Wong MC.",J Orthop Surg (Hong Kong),2005,10.1177/230949900501300206,PubMed/MEDLINE
214,16024251,Two-bundle anterior cruciate ligament reconstruction with eight-stranded hamstring tendons: four-tunnel technique,"Zhao J, Peng X, He Y, Wang J.",Knee,2006,10.1016/j.knee.2005.05.001,PubMed/MEDLINE
215,15800520,Clinical evaluation of arthroscopically assisted anterior cruciate ligament reconstruction: patellar tendon versus gracilis and semitendinosus autograft,"Ibrahim SA, Al-Kussary IM, Al-Misfer AR, Al-Mutairi HQ, Ghafar SA, El Noor TA.",Arthroscopy,2005,10.1016/j.arthro.2004.12.002,PubMed/MEDLINE
216,15756612,Anterior cruciate ligament reconstruction with double-looped semitendinosus and gracilis tendon graft directly fixed to cortical bone: 5-year results,"Giron F, Aglietti P, Cuomo P, Mondanelli N, Ciardullo A.",Knee Surg Sports Traumatol Arthrosc,2005,10.1007/s00167-004-0553-1,PubMed/MEDLINE
217,15756179,Hamstring anterior cruciate ligament reconstruction: is it necessary to sacrifice the gracilis?,"Gobbi A, Domzalski M, Pascual J, Zanazzo M.",Arthroscopy,2005,10.1016/j.arthro.2004.10.016,PubMed/MEDLINE
218,15723704,"Resorbable screws versus pins for optimal transplant fixation (SPOT) in anterior cruciate ligament replacement with autologous hamstring grafts: rationale and design of a randomized, controlled, patient and investigator blinded trial [ISRCTN17384369]","Stengel D, Matthes G, Seifert J, Tober V, Mutze S, Rademacher G, Ekkernkamp A, Bauwens K, Wich M, Casper D; SPOT Group.",BMC Surg,2005,10.1186/1471-2482-5-1,PubMed/MEDLINE
219,15711494,[Reliability of the KT-1000 arthrometer (Medmetric) for measuring anterior knee laxity: comparison with Telos in 147 knees],"Boyer P, Djian P, Christel P, Paoletti X, Degeorges R.",Rev Chir Orthop Reparatrice Appar Mot,2004,10.1016/s0035-1040(04)70756-4,PubMed/MEDLINE
220,15650664,A prospective randomized comparison of bone-patellar tendon-bone and hamstring grafts for anterior cruciate ligament reconstruction,"Laxdal G, Kartus J, Hansson L, Heidvall M, Ejerhed L, Karlsson J.",Arthroscopy,2005,10.1016/j.arthro.2004.09.014,PubMed/MEDLINE
221,15650663,Cross-pin femoral fixation versus metal interference screw fixation in anterior cruciate ligament reconstruction with hamstring tendons: results of a controlled prospective randomized study with 2-year follow-up,"Harilainen A, Sandelin J, Jansson KA.",Arthroscopy,2005,10.1016/j.arthro.2004.09.013,PubMed/MEDLINE
222,15611004,The influence of supplementary tibial fixation on laxity measurements after anterior cruciate ligament reconstruction with hamstring tendons in female patients,"Hill PF, Russell VJ, Salmon LJ, Pinczewski LA.",Am J Sports Med,2005,10.1177/0363546504268036,PubMed/MEDLINE
223,15516013,Arthroscopically assisted anterior cruciate ligament reconstruction: comparison of bone-patellar tendon-bone versus hamstring tendon autograft,"Boonriong T, Kietsiriroje N.",J Med Assoc Thai,2004,,PubMed/MEDLINE
224,15466722,"Anterior cruciate ligament reconstruction: bone-patellar tendon-bone compared with double semitendinosus and gracilis tendon grafts. A prospective, randomized clinical trial","Aglietti P, Giron F, Buzzi R, Biddau F, Sasso F.",J Bone Joint Surg Am,2004,,PubMed/MEDLINE
225,15292958,[Anterior cruciate ligament reconstruction with hamstring tendons in the young],"Sobau C, Ellermann A.",Unfallchirurg,2004,10.1007/s00113-004-0809-8,PubMed/MEDLINE
226,15174545,Reconstruction of the anterior cruciate ligament. Single- versus double-bundle multistranded hamstring tendons,"Adachi N, Ochi M, Uchio Y, Iwasa J, Kuriwaka M, Ito Y.",J Bone Joint Surg Br,2004,,PubMed/MEDLINE
