ID,Source,DOI,Authors,Title,Year,Journal,first_author,short_title,key
3009,Scopus,10.1615/jlongtermeffmedimplants.v10.i3.60,"Muneta, T.; Sekiya, I.; Sakaguchi, Y.; Yamamoto, H.; Shinomiya, K.",The outcome and complications of ACL reconstruction augmented with a ligament augmentation device for a follow-up period of more than five years,2000,Journal of Long-Term Effects of Medical Implants,Muneta,theoutcomeandcomplicationsofaclreconstructionaugmentedwithaligamentaugmentationdeviceforafollowupperiodofmorethanfiveyears,
3010,Scopus,,"Kvist, J.; Gillquist, J.","Anterior tibial translation during eccentric, isokinetic quadriceps work in healthy subjects",1999,Scandinavian Journal of Medicine and Science in Sports,Kvist,anteriortibialtranslationduringeccentricisokineticquadricepsworkinhealthysubjects,
3011,Scopus,10.1007/s004020050405,"Petersen, W.; Laprell, H.",Combined injuries of the medial collateral ligament and the anterior cruciate ligament. Early ACL reconstruction versus late ACL reconstruction,1999,Archives of Orthopaedic and Trauma Surgery,Petersen,combinedinjuriesofthemedialcollateralligamentandtheanteriorcruciateligamentearlyaclreconstructionversuslateaclreconstruction,
3012,Scopus,,"Swanik, C.B.; Lephart, S.M.; Giraldo, J.L.; DeMont, R.G.; Fu, F.H.",Reactive Muscle Firing of Anterior Cruciate Ligament-Injured Females during Functional Activities,1999,Journal of Athletic Training,Swanik,reactivemusclefiringofanteriorcruciateligamentinjuredfemalesduringfunctionalactivities,
3013,Scopus,,"Hoffman, M.; Schrader, J.; M.koceja, D.",An Investigation of Postural Control in Postoperative Anterior Cruciate Ligament Reconstruction Patients,1999,Journal of Athletic Training,Hoffman,aninvestigationofposturalcontrolinpostoperativeanteriorcruciateligamentreconstructionpatients,
3014,Scopus,,"DeMont, R.G.; Lephart, S.M.; Giraldo, J.L.; Swanik, C.B.; Fu, F.H.",Muscle Preactivity of Anterior Cruciate Ligament-Deficient and -Reconstructed Females during Functional Activities,1999,Journal of Athletic Training,DeMont,musclepreactivityofanteriorcruciateligamentdeficientandreconstructedfemalesduringfunctionalactivities,
3015,Scopus,10.1097/00005768-199912000-00001,"Urbach, D.; Nebelung, W.; Weiler, H.-T.; Awiszus, F.",Bilateral deficit of voluntary quadriceps muscle activation after unilateral ACL tear,1999,Medicine and Science in Sports and Exercise,Urbach,bilateraldeficitofvoluntaryquadricepsmuscleactivationafterunilateralacltear,
3016,Scopus,,"Shelbourne, K.D.; Liotta, F.J.",ACL reconstruction using an abnormally thick autogenous patellar tendon graft.,1999,The American journal of knee surgery,Shelbourne,aclreconstructionusinganabnormallythickautogenouspatellartendongraft,
3017,Scopus,10.1097/00005768-199902000-00002,"Eastlack, M.E.; Axe, M.J.; Snyder-Mackler, L.","Laxity, instability, and functional outcome after ACL injury: Copers versus noncopers",1999,Medicine and Science in Sports and Exercise,Eastlack,laxityinstabilityandfunctionaloutcomeafteraclinjury:copersversusnoncopers,
3018,Scopus,10.1177/03635465990270020701,"Shelbourne, K.D.; Davis, T.J.",Evaluation of knee stability before and after participation in a functional sports agility program during rehabilitation after anterior cruciate ligament reconstruction,1999,American Journal of Sports Medicine,Shelbourne,evaluationofkneestabilitybeforeandafterparticipationinafunctionalsportsagilityprogramduringrehabilitationafteranteriorcruciateligamentreconstruction,
3019,Scopus,10.2519/jospt.1999.29.7.400,"Risberg, M.A.; Holm, I.; Tjomsland, O.; Ljunggren, E.; Ekeland, A.",Prospective study of changes in impairments and disabilities after anterior cruciate ligament reconstruction,1999,Journal of Orthopaedic and Sports Physical Therapy,Risberg,prospectivestudyofchangesinimpairmentsanddisabilitiesafteranteriorcruciateligamentreconstruction,
3020,Scopus,10.1093/ptj/79.1.66,"Maitland, M.E.; Ajemian, S.V.; Suter, E.",Quadriceps femoris and hamstring muscle function in a person with an unstable knee,1999,Physical Therapy,Maitland,quadricepsfemorisandhamstringmusclefunctioninapersonwithanunstableknee,
3021,Scopus,10.1097/00005373-199904000-00020,"Chen, C.-H.; Chen, W.-J.; Shih, C.-H.",Arthroscopic anterior cruciate ligament reconstruction with quadriceps tendon-patellar bone autograft,1999,"Journal of Trauma - Injury, Infection and Critical Care",Chen,arthroscopicanteriorcruciateligamentreconstructionwithquadricepstendonpatellarboneautograft,
3022,Scopus,,"Chen, C.-H.; Chen, W.-J.; Wu, C.-C.; Shih, C.-H.",Arthroscopic anterior cruciate ligament reconstruction with quadruple semitendinosus and gracilis tendon autograft: Surgical technique and clinical results,1998,Journal of Orthopaedic Surgery,Chen,arthroscopicanteriorcruciateligamentreconstructionwithquadruplesemitendinosusandgracilistendonautograft:surgicaltechniqueandclinicalresults,
3023,Scopus,,"Lerat, J.-L.; Chotel, F.; Besse, J.-L.; Moyen, B.; Binet, G.; Craviari, T.; Brunet-Guedj, E.; Adeleine, P.; Nemoz, J.C.",10 to 16 years follow-up results of 138 anterior cruciate ligament reconstruction for chronic instability of the knee using the central third of the patellar tendon augmented by extra-articular plasty; Les resultats apres 10 a 16 ans du traitement de la laxite chronique anterieure du genou par une reconstruction du ligament croise anterieur avec une greffe de tendon rotulien associee a une plastie extra-articulaire externe. A propos de 138 cas,1998,Revue de Chirurgie Orthopedique et Reparatrice de l'Appareil Moteur,Lerat,10to16yearsfollowupresultsof138anteriorcruciateligamentreconstructionforchronicinstabilityofthekneeusingthecentralthirdofthepatellartendonaugmentedbyextraarticularplastylesresultatsapres10a16ansdutraitementdelalaxitechroniqueanterieuredugenouparunereconstructionduligamentcroiseanterieuravecunegreffedetendonrotulienassocieeauneplastieextraarticulaireexterneaproposde138cas,
3024,Scopus,10.1007/s001130050337,"Brück, E.; Ziring, E.; Giannadakis, C.; Götzen, L.",Morbidity after autogenous bone-patellar-bone graft harvest from the opposite knee; Zur morbiditat nach kontralateraler entnahme des lig.-patellae- Transplantats zum kreuzbandersatz,1998,Unfallchirurg,Brück,morbidityafterautogenousbonepatellarbonegraftharvestfromtheoppositekneezurmorbiditatnachkontralateralerentnahmedesligpatellaetransplantatszumkreuzbandersatz,
3025,Scopus,10.1016/S1440-2440(09)60008-6,"Steele, J.R.; Roger, G.J.; Milburn, P.D.",Reproducibility of knee laxity assessment results using the Dynamic Cruciate Tester,1998,Journal of Science and Medicine in Sport,Steele,reproducibilityofkneelaxityassessmentresultsusingthedynamiccruciatetester,
3026,Scopus,10.1097/00003086-199812000-00019,"Tyler, T.F.; McHugh, M.P.; Gleim, G.W.; Nicholas, S.J.",The effect of immediate weightbearing after anterior cruciate ligament reconstruction,1998,Clinical Orthopaedics and Related Research,Tyler,theeffectofimmediateweightbearingafteranteriorcruciateligamentreconstruction,
3027,Scopus,10.1016/S0749-8063(98)70141-0,"Clark, R.; Olsen, R.E.; Larson, B.J.; Goble, E.M.; Farrer, R.P.",Cross-pin femoral fixation: A new technique for hamstring anterior cruciate ligament reconstruction of the knee,1998,Arthroscopy,Clark,crosspinfemoralfixation:anewtechniqueforhamstringanteriorcruciateligamentreconstructionoftheknee,
3028,Scopus,10.1016/S0749-8063(98)70115-X,"Larkin, J.J.; Barber-Westin, S.D.",The effect of injury chronicity and progressive rehabilitation on single-incision arthroscopic anterior cruciate ligament reconstruction,1998,Arthroscopy - Journal of Arthroscopic and Related Surgery,Larkin,theeffectofinjurychronicityandprogressiverehabilitationonsingleincisionarthroscopicanteriorcruciateligamentreconstruction,
3029,Scopus,10.2519/jospt.1998.28.1.23,"Petschnig, R.; Baron, R.; Albrecht, M.",The relationship between isokinetic quadriceps strength test and hop tests for distance and one-legged vertical jump test following anterior cruciate ligament reconstruction,1998,Journal of Orthopaedic and Sports Physical Therapy,Petschnig,therelationshipbetweenisokineticquadricepsstrengthtestandhoptestsfordistanceandoneleggedverticaljumptestfollowinganteriorcruciateligamentreconstruction,
3030,Scopus,10.1177/03635465980260030701,"Sekiya, I.; Muneta, T.; Ogiuchi, T.; Yagishita, K.; Yamamoto, H.",Significance of the single-legged hop test to the anterior cruciate ligament-reconstructed knee in relation to muscle strength and anterior laxity,1998,American Journal of Sports Medicine,Sekiya,significanceofthesingleleggedhoptesttotheanteriorcruciateligamentreconstructedkneeinrelationtomusclestrengthandanteriorlaxity,
3031,Scopus,10.1007/s001670050094,"Yamagishi, T.; Fujii, K.",Anterior knee laxity in skiers before and after racing,1998,"Knee Surgery, Sports Traumatology, Arthroscopy",Yamagishi,anteriorkneelaxityinskiersbeforeandafterracing,
3032,Scopus,,"Lerat, J.-L.; Mandrino, A.; Besse, J.-L.; Moyen, B.; Brunet-Guedj, E.","Intra-articular reconstruction of the anterior cruciate ligament with and without extra-articular supplementation by quadricipital tendon plasty: Four year fellow-up results; Influence d'une ligamentoplastie extra-articulaire externe sur les resultats de la reconstruction du ligament croise anterieur avec le tendon rotulien, avec quatre ans de recul",1997,Revue de Chirurgie Orthopedique et Reparatrice de l'Appareil Moteur,Lerat,intraarticularreconstructionoftheanteriorcruciateligamentwithandwithoutextraarticularsupplementationbyquadricipitaltendonplasty:fouryearfellowupresultsinfluenced'uneligamentoplastieextraarticulaireexternesurlesresultatsdelareconstructionduligamentcroiseanterieuravecletendonrotulienavecquatreansderecul,
3033,Scopus,,"Tudisco, C.; Blasucci, C.; Simonelli, M.; Gatti, S.",Arthroscopic anterior cruciate ligament reconstruction with the patellar tendon for chronic laxity: Follow-up of 69 cases,1997,European Journal of Sports Traumatology and Related Research,Tudisco,arthroscopicanteriorcruciateligamentreconstructionwiththepatellartendonforchroniclaxity:followupof69cases,
3034,Scopus,,"Zaccherotti, G.; Aglietti, P.; Bandinelli, I.",Long-term isokinetic evaluation of quadriceps and hamstrings strength following ACL reconstruction. A case-control study,1997,European Journal of Sports Traumatology and Related Research,Zaccherotti,longtermisokineticevaluationofquadricepsandhamstringsstrengthfollowingaclreconstructionacasecontrolstudy,
3035,Scopus,,"Zaccherotti, G.; Bandinelli, I.",Long-term assessment of quadriceps/hamstring strength in athletes after acute andchronic anterior cruciate ligament reconstructions; VALUTAZIONE A LUNGO TERMINE DELLA FROZA MUSCOLARE IN ATLETI OPERATI DI RICOSTRUZIONE DEL LEGAMENTO CROCIATO ANTERIORE IN FASE ACUTA E CRONICA. CONFRONTO CON UN GRUPPO DI CONTROLLO,1997,Medicina dello Sport,Zaccherotti,longtermassessmentofquadriceps/hamstringstrengthinathletesafteracuteandchronicanteriorcruciateligamentreconstructionsvalutazionealungoterminedellafrozamuscolareinatletioperatidiricostruzionedellegamentocrociatoanterioreinfaseacutaecronicaconfrontoconungruppodicontrollo,
3036,Scopus,10.1177/036354659702500610,"Donald Shelbourne, K.; Gray, T.",Anterior cruciate ligament reconstruction with autogenous patellar tendon graft followed by accelerated rehabilitation. A two- to nine-year followup,1997,American Journal of Sports Medicine,Donald,anteriorcruciateligamentreconstructionwithautogenouspatellartendongraftfollowedbyacceleratedrehabilitationatwotonineyearfollowup,
3037,Scopus,,"Simonian, P.T.; Harrison, S.D.; Cooley, V.J.; Escabedo, E.M.; Deneka, D.A.; Larson, R.V.",Assessment of morbidity of semitendinosus and gracilis tendon harvest for ACL reconstruction.,1997,The American journal of knee surgery,Simonian,assessmentofmorbidityofsemitendinosusandgracilistendonharvestforaclreconstruction,
3038,Scopus,10.1007/BF00434091,"Viljakka, T.",The clinical diagnosis and results of conservative treatment of knee distortion injury,1997,Archives of Orthopaedic and Trauma Surgery,Viljakka,theclinicaldiagnosisandresultsofconservativetreatmentofkneedistortioninjury,
3039,Scopus,10.3109/17453679709003998,"Gómez-Barrena, E.; Núñez, A.; Martínez-Moreno, E.; Valls, J.; Munuera, L.",Neural and muscular electric activity in the cat's knee. Changes when the anterior cruciate ligament is transected,1997,Acta Orthopaedica Scandinavica,Gómez-Barrena,neuralandmuscularelectricactivityinthecat'skneechangeswhentheanteriorcruciateligamentistransected,
3040,Scopus,10.1177/036354659702500208,"Aune, A.K.; Cawley, P.W.; Ekeland, A.",Quadriceps muscle contraction protects the anterior cruciate ligament during anterior tibial translation,1997,American Journal of Sports Medicine,Aune,quadricepsmusclecontractionprotectstheanteriorcruciateligamentduringanteriortibialtranslation,
3041,Scopus,,"Nishio, Y.; Majima, T.; Tago, H.; Yasuda, K.; Kaneda, K.",Limit and effects of accelerated rehabilitation after anterior cruciate ligament reconstruction,1997,Hokkaido Journal of Orthopedic and Traumatic Surgery,Nishio,limitandeffectsofacceleratedrehabilitationafteranteriorcruciateligamentreconstruction,
3042,Scopus,10.1016/S0749-8063(97)90191-2,"Lo, I.K.Y.; Kirkley, A.; Fowler, P.J.; Miniaci, A.",The outcome of operatively treated anterior cruciate ligament disruptions in the skeletally immature child,1997,Arthroscopy,Lo,theoutcomeofoperativelytreatedanteriorcruciateligamentdisruptionsintheskeletallyimmaturechild,
3043,Scopus,,"Wu, C.-D.",Endoscopic anterior cruciate ligament reconstruction with autogenous bone-patellar tendon-bone graft,1997,Journal of Surgical Association Republic of China,Wu,endoscopicanteriorcruciateligamentreconstructionwithautogenousbonepatellartendonbonegraft,
3044,Scopus,,"Petschnig, R.; Baron, R.",Assessment of quadriceps strength and functional limitations determined by hop tests for distance and a newly designed vertical jump test after anterior cruciate ligament reconstruction,1997,European Journal of Physical Medicine and Rehabilitation,Petschnig,assessmentofquadricepsstrengthandfunctionallimitationsdeterminedbyhoptestsfordistanceandanewlydesignedverticaljumptestafteranteriorcruciateligamentreconstruction,
3045,Scopus,10.1007/s001670050016,"Feller, J.; Bartlett, J.; Chapman, S.; Delahunt, M.",Use of an extension-assisting brace following anterior cruciate ligament reconstruction,1997,"Knee Surgery, Sports Traumatology, Arthroscopy",Feller,useofanextensionassistingbracefollowinganteriorcruciateligamentreconstruction,
3046,Scopus,10.1007/s001670050043,"Shelbourne, K.D.; Stube, K.C.",Anterior cruciate ligament (ACL)-deficient knee with degenerative arthrosis: Treatment with an isolated autogenous patellar tendon ACL reconstruction,1997,"Knee Surgery, Sports Traumatology, Arthroscopy",Shelbourne,anteriorcruciateligament(acl)deficientkneewithdegenerativearthrosis:treatmentwithanisolatedautogenouspatellartendonaclreconstruction,
3047,Scopus,,"Ludwig, M.",Analysis of rehabilitative strength training after ACL-reconstruction; Funktionsanalytische Untersuchungen des rehabilitativen Krafttrainings nach vorderer Kreuzbandplastik und ihre Konsequenzen,1997,Deutsche Zeitschrift fur Sportmedizin,Ludwig,analysisofrehabilitativestrengthtrainingafteraclreconstructionfunktionsanalytischeuntersuchungendesrehabilitativenkrafttrainingsnachvordererkreuzbandplastikundihrekonsequenzen,
3048,Scopus,10.1007/BF02349814,"Niga, S.",Recovery of extensor muscle strength in athletes after anterior cruciate ligament reconstruction,1996,Journal of Orthopaedic Science,Niga,recoveryofextensormusclestrengthinathletesafteranteriorcruciateligamentreconstruction,
3049,Scopus,10.1016/0021-9290(95)00166-2,"Aune, A.K.; Nordsletten, L.; Ekeland, A.",Structural capacity of the knee to anterior cruciate ligament failure during quadriceps contraction. An in vivo study in the rat,1996,Journal of Biomechanics,Aune,structuralcapacityofthekneetoanteriorcruciateligamentfailureduringquadricepscontractionaninvivostudyintherat,
3050,Scopus,10.1111/j.1600-0838.1996.tb00085.x,"Lund-Hanssen, H.; Gannon, J.; Engebretsen, L.; Holen, K.; Hammer, S.",Isokinetic muscle performance in healthy female handball players and players with a unilateral anterior cruciate ligament reconstruction,1996,Scandinavian Journal of Medicine and Science in Sports,Lund-Hanssen,isokineticmuscleperformanceinhealthyfemalehandballplayersandplayerswithaunilateralanteriorcruciateligamentreconstruction,
3051,Scopus,10.1007/BF00453212,"Natri, A.; Järvinen, M.; Kannus, P.",Primary repair plus intra-articular iliotibial band augmentation in the treatment of an acute anterior cruciate ligament rupture a follow-up study of 70 patients,1996,Archives of Orthopaedic and Trauma Surgery,Natri,primaryrepairplusintraarticulariliotibialbandaugmentationinthetreatmentofanacuteanteriorcruciateligamentruptureafollowupstudyof70patients,
3052,Scopus,10.1016/0020-1383(95)00196-4,"Oni, O.O.A.; Crowder, E.",A comparison of isokinetics and muscle strength ratios following intra-articular and extra-articular reconstructions of the anterior cruciate ligament,1996,Injury,Oni,acomparisonofisokineticsandmusclestrengthratiosfollowingintraarticularandextraarticularreconstructionsoftheanteriorcruciateligament,
3053,Scopus,10.1055/s-2007-972836,"Natri, A.; Järvinen, M.; Latvala, K.; Kannus, P.",Isokinetic Muscle Performance after Anterior Cruciate Ligament Surgery: Long-Term Results and Outcome Predicting Factors after Primary Surgery and Late-Phase Reconstruction,1996,International Journal of Sports Medicine,Natri,isokineticmuscleperformanceafteranteriorcruciateligamentsurgery:longtermresultsandoutcomepredictingfactorsafterprimarysurgeryandlatephasereconstruction,
3054,Scopus,10.1177/036354659602400309,"Richter, M.; Kiefer, H.; Hehl, G.; Kinzl, L.",Primary repair for posterior cruciate ligament injuries: An eight-year followup of fifty-three patients,1996,American Journal of Sports Medicine,Richter,primaryrepairforposteriorcruciateligamentinjuries:aneightyearfollowupoffiftythreepatients,
3055,Scopus,10.1097/00001433-199602000-00014,"Mulholland, J.B.; ElAttrache, N.S.",Anterior cruciate ligament instability and reconstruction,1996,Current Opinion in Orthopaedics,Mulholland,anteriorcruciateligamentinstabilityandreconstruction,
3056,Scopus,10.1177/036354659602400421,"Wojtys, E.M.; Kothari, S.U.; Huston, L.J.",Anterior cruciate ligament functional brace use in sports,1996,American Journal of Sports Medicine,Wojtys,anteriorcruciateligamentfunctionalbraceuseinsports,
3057,Scopus,10.1055/s-2008-1037430,"Hopf, T.; Gleitz, M.; Rupp, S.; Müller, B.",ACL Lesion with knee joint effusion - Why can Lachman's sign not be elicited?; Kreuzbandverletzung mit Kniegelenkserguss - Weshalb ist das Lachman-Zeichen nicht auslosbar?,1996,Zeitschrift fur Orthopadie und Ihre Grenzgebiete,Hopf,acllesionwithkneejointeffusionwhycanlachman'ssignnotbeelicited?kreuzbandverletzungmitkniegelenksergussweshalbistdaslachmanzeichennichtauslosbar?,
3058,Scopus,10.1177/036354659602400610,"Arciero, R.A.; Scoville, C.R.; Hayda, R.A.; Snyder, R.J.","The effect of tourniquet use in anterior cruciate ligament reconstruction: A prospective, randomized study",1996,American Journal of Sports Medicine,Arciero,theeffectoftourniquetuseinanteriorcruciateligamentreconstruction:aprospectiverandomizedstudy,
3059,Scopus,10.1177/036354659602400405,"Huston, L.J.; Wojtys, E.M.",Neuromuscular performance characteristics in elite female athletes,1996,American Journal of Sports Medicine,Huston,neuromuscularperformancecharacteristicsinelitefemaleathletes,
3060,Scopus,10.1007/BF01565471,"Harilainen, A.; Alaranta, H.; Sandelin, J.; Vanhanen, I.",Good muscle performance does not compensate instability symptoms in chronic anterior cruciate ligament deficiency,1995,"Knee Surgery, Sports Traumatology, Arthroscopy",Harilainen,goodmuscleperformancedoesnotcompensateinstabilitysymptomsinchronicanteriorcruciateligamentdeficiency,
3061,Scopus,10.1007/BF00185228,"Asahina, S.; Yamamoto, H.; Muneta, T.; Ishibashi, T.; Furuya, K.",Evaluation of anterior cruciate reconstruction reinforced by the Kennedy ligament augmentation device - An arthroscopic and histological study,1995,International Orthopaedics,Asahina,evaluationofanteriorcruciatereconstructionreinforcedbythekennedyligamentaugmentationdeviceanarthroscopicandhistologicalstudy,
3062,Scopus,10.1007/BF01552377,"Saragaglia, D.; Leroy, J.M.; de Sousa, B.; Tourné, Y.; Al Zahab, M.A.",Medium-term results of 173 ligamentoplasties of the anterior cruciate ligament using the MacIntosh technique reinforced by the Kennedy ligament augmentation device (LAD),1995,"Knee Surgery, Sports Traumatology, Arthroscopy",Saragaglia,mediumtermresultsof173ligamentoplastiesoftheanteriorcruciateligamentusingthemacintoshtechniquereinforcedbythekennedyligamentaugmentationdevice(lad),
3063,Scopus,10.1111/j.1600-0838.1995.tb00007.x,"Holm, I.; Hammer, S.; Larsen, S.; Nordsletten, L.; Steen, H.",Can a regular leg extension bench be used in testing deficits of the quadriceps muscle during rehabilitation?,1995,Scandinavian Journal of Medicine & Science in Sports,Holm,canaregularlegextensionbenchbeusedintestingdeficitsofthequadricepsmuscleduringrehabilitation?,
3064,Scopus,10.1016/0968-0160(95)00029-1,"Kizuki, S.; Shirakura, K.; Kimura, M.; Fukasawa, N.; Udagawa, E.",Dynamic analysis of anterior tibial translation during isokinetic quadriceps femoris muscle concentric contraction exercise,1995,The Knee,Kizuki,dynamicanalysisofanteriortibialtranslationduringisokineticquadricepsfemorismuscleconcentriccontractionexercise,
3065,Scopus,10.1007/BF01845589,"Djian, P.; Christel, P.; Roger, B.; Witvoët, J.",Roentgenographic and magnetic resonance imaging of anterior cruciate reconstruction using a patellar tendon graft -correlations with physical findings,1994,"Knee Surgery, Sports Traumatology, Arthroscopy",Djian,roentgenographicandmagneticresonanceimagingofanteriorcruciatereconstructionusingapatellartendongraftcorrelationswithphysicalfindings,
3066,Scopus,,"Djian, P.; Christel, P.; Roger, B.; Witvoët, J.",Radiologic and MRI evaluation of intra-articular ligamentoplasty using a patellar tendon. Correlations with anatomical results; Evaluation radiologique et IRM des ligamentoplasties intra-articulaires utilisant le tendon rotulien. CorrÃ©lations avec les rÃ©sultats anatomiques.,1994,Revue de Chirurgie Orthopedique et Reparatrice de l'Appareil Moteur,Djian,radiologicandmrievaluationofintraarticularligamentoplastyusingapatellartendoncorrelationswithanatomicalresultsevaluationradiologiqueetirmdesligamentoplastiesintraarticulairesutilisantletendonrotuliencorrã©lationsaveclesrã©sultatsanatomiques,
3067,Scopus,10.1007/BF01788452,"Lob, G.C.; Mittlmeier, Th.; Stöcklein, S.; Hertlein, H.; Schürmann, M.; Seichert, N.; Baumann, M.",Quality control following anterior cruciate ligament reconstruction,1994,Orthopedie Traumatologie,Lob,qualitycontrolfollowinganteriorcruciateligamentreconstruction,
3068,Scopus,10.1177/036354659402200222,"Lane, J.G.; Irby, S.E.; Kaufman, K.; Rangger, C.; Daniel, D.M.",The Anterior Cruciate Ligament in Controlling Axial Rotation: An Evaluation of Its Effect,1994,The American Journal of Sports Medicine,Lane,theanteriorcruciateligamentincontrollingaxialrotation:anevaluationofitseffect,
3069,Scopus,,"Rangger, C.; Daniel, D.M.; Stone, M.L.",Instrumented measurement of ACL disurption; INSTRUMENTELLE MESSUNGEN VON RUPTUREN DES VORDEREN KREUZBANDS,1994,Unfallchirurg,Rangger,instrumentedmeasurementofacldisurptioninstrumentellemessungenvonrupturendesvorderenkreuzbands,
3070,Scopus,10.1177/036354659402200116,"Wojtys, E.M.; Huston, L.J.",Neuromuscular Performance in Normal and Anterior Cruciate Ligament-Deficient Lower Extremities,1994,The American Journal of Sports Medicine,Wojtys,neuromuscularperformanceinnormalandanteriorcruciateligamentdeficientlowerextremities,
3071,Scopus,10.2519/jospt.1994.20.5.247,"Yack, H.J.; Riley, L.M.; Whieldon, T.R.",Anterior tibial translation during progressive loading of the ACL- deficient knee during weight-bearing and nonweight-bearing isometric exercise,1994,Journal of Orthopaedic and Sports Physical Therapy,Yack,anteriortibialtranslationduringprogressiveloadingoftheacldeficientkneeduringweightbearingandnonweightbearingisometricexercise,
3072,Scopus,10.1093/ptj/74.8.710,"Tovin, B.J.; Wolf, S.L.; Greenfield, B.H.; Crouse, J.; Woodfin, B.A.",Comparison of the effects of exercise in water and on land on the rehabilitation of patients with intra-articular anterior cruciate ligament reconstructions,1994,Physical Therapy,Tovin,comparisonoftheeffectsofexerciseinwaterandonlandontherehabilitationofpatientswithintraarticularanteriorcruciateligamentreconstructions,
3073,Scopus,,"Fossier, E.; Christel, P.; Djian, P.; Darman, Z.; Witvoët, J.",Principles and value of isokinetic evaluation in ruptures of the anterior cruciate ligament; Principes et intÃ©rÃªt de l'Ã©valuation isocinÃ©tique dans les ruptures du ligament croisÃ© antÃ©rieur.,1993,Revue de Chirurgie Orthopedique et Reparatrice de l'Appareil Moteur,Fossier,principlesandvalueofisokineticevaluationinrupturesoftheanteriorcruciateligamentprincipesetintã©rãªtdel'ã©valuationisocinã©tiquedanslesrupturesduligamentcroisã©antã©rieur,
3074,Scopus,10.1007/BF01552161,"Rangger, C.; Daniel, D.M.; Stone, M.L.; Kaufman, K.",Diagnosis of an ACL disruption with KT-1000 arthrometer measurements,1993,Knee Surgery Sports Traumatology Arthroscopy,Rangger,diagnosisofanacldisruptionwithkt1000arthrometermeasurements,
3075,Scopus,10.1016/S0749-8063(05)80347-0,"Shelbourne, K.D.; Rettig, A.C.; Hardin, G.; Williams, R.I.",Miniarthrotomy versus arthroscopic-assisted anterior cruciate ligament reconstruction with autogenous patellar tendon graft,1993,Arthroscopy,Shelbourne,miniarthrotomyversusarthroscopicassistedanteriorcruciateligamentreconstructionwithautogenouspatellartendongraft,
3076,Scopus,10.1177/036354659302100109,"Yack, H.J.; Collins, C.E.; Whieldon, T.R.",Comparison of closed and open kinetic chain exercise in the anterior cruciate ligament-deficient knee,1993,American Journal of Sports Medicine,Yack,comparisonofclosedandopenkineticchainexerciseintheanteriorcruciateligamentdeficientknee,
3077,Scopus,10.1177/036354659302100508,"Shelbourne, K.D.; Wilckens, J.H.",Intraarticular anterior cruciate ligament reconstruction in the symptomatic arthritic knee,1993,The American Journal of Sports Medicine,Shelbourne,intraarticularanteriorcruciateligamentreconstructioninthesymptomaticarthriticknee,
3078,Scopus,10.1007/BF00182976,"Beynnon, B.D.; Howe, J.G.; Pope, M.H.; Johnson, R.J.; Fleming, B.C.",The measurement of anterior cruciate ligament strain in vivo,1992,International Orthopaedics,Beynnon,themeasurementofanteriorcruciateligamentstraininvivo,
3079,Scopus,10.1080/17453679209169714,"Jonsson, H.; Elmqvist, L.-G.; Kärrholm, J.; Fugl-Meyer, A.",Lengthening of anterior cruciate ligament graft: Roentgen stereophotogrammetry of 32 cases 2 years after repair,1992,Acta Orthopaedica,Jonsson,lengtheningofanteriorcruciateligamentgraft:roentgenstereophotogrammetryof32cases2yearsafterrepair,
3080,Scopus,10.1016/S0031-9406(10)61138-8,"McComb, F.H.; Kerr, K.M.",Isokinetic Strength of the Thigh Muscles following the Dacron Method of Reconstruction of the Anterior Cruciate Ligament,1992,Physiotherapy (United Kingdom),McComb,isokineticstrengthofthethighmusclesfollowingthedacronmethodofreconstructionoftheanteriorcruciateligament,
3081,Scopus,10.1177/036354659202000506,"Rosenberg, T.D.; Franklin, J.L.; Baldwin, G.N.; Nelson, K.A.; Reider, B.",Extensor mechanism function after patellar tendon graft harvest for anterior cruciate ligament reconstruction,1992,American Journal of Sports Medicine,Rosenberg,extensormechanismfunctionafterpatellartendongraftharvestforanteriorcruciateligamentreconstruction,
3082,Scopus,10.1177/036354659202000620,"Shirakura, K.; Kato, K.; Udagawa, E.",Characteristics of the isokinetic performance of patients with injured cruciate ligaments,1992,The American Journal of Sports Medicine,Shirakura,characteristicsoftheisokineticperformanceofpatientswithinjuredcruciateligaments,
3083,Scopus,10.3233/IES-1991-1207,"Kannus, P.; Järvinen, M.",Knee angles of isokinetic peak torques in normal and unstable knee joints,1991,Isokinetics and Exercise Science,Kannus,kneeanglesofisokineticpeaktorquesinnormalandunstablekneejoints,
3084,Scopus,10.3233/IES-1991-1401,"Buchanan, P.A.; Kegerreis, S.T.; Smith, B.A.",Influence of isokinetic testing on measurements of anterior knee laxity,1991,Isokinetics and Exercise Science,Buchanan,influenceofisokinetictestingonmeasurementsofanteriorkneelaxity,
3085,Scopus,10.2106/00004623-199173030-00007,"Franklin, J.L.; Rosenberg, T.D.; Paulos, L.E.; France, E.P.",Radiographic assessment of instability of the knee due to rupture of the anterior cruciate ligament. A quadriceps-contraction technique,1991,Journal of Bone and Joint Surgery - Series A,Franklin,radiographicassessmentofinstabilityofthekneeduetoruptureoftheanteriorcruciateligamentaquadricepscontractiontechnique,
