doi,first_author,short_title,year,sTITLE+fAUTHOR+YEAR
10.1016/j.arthro.2008.10.011,Ochi ,aminimum2yearfollowupafterselective,2009,aminimum2yearfollowupafterselectiveOchi 2009
10.3944/AOTT.2009.515,Çinar ,theeffectsoftwodifferentfixationmet,2009,theeffectsoftwodifferentfixationmetÇinar 2009
10.1007/s00142-009-0527-x,Freiling ,aspecialtechniqueforautogenichamstr,2009,aspecialtechniqueforautogenichamstrFreiling 2009
10.1016/j.recot.2008.03.001,López-Hernández ,collagenmeniscalimplantswithanassoc,2009,collagenmeniscalimplantswithanassocLópez-Hernández 2009
10.1007/s00167-008-0651-6,Bignozzi ,doesalateralplastycontrolcoupledtra,2009,doesalateralplastycontrolcoupledtraBignozzi 2009
10.1007/s11547-008-0334-x,Macarini ,polyllacticacidhydroxyapatite(pllah,2008,polyllacticacidhydroxyapatite(pllahMacarini 2008
10.1016/j.apmr.2008.04.027,Bryant ,dynamicrestraintcapacityofthehamstr,2008,dynamicrestraintcapacityofthehamstrBryant 2008
10.1007/s00167-008-0606-y,Baumfeld ,tunnelwideningfollowinganteriorcruc,2008,tunnelwideningfollowinganteriorcrucBaumfeld 2008
10.1016/j.arthro.2008.07.018,Järvelä ,tunnelenlargementafterdoublebundlea,2008,tunnelenlargementafterdoublebundleaJärvelä 2008
10.1177/0363546508319901,Treme ,hamstringgraftsizeprediction:aprosp,2008,hamstringgraftsizeprediction:aprospTreme 2008
10.1016/j.arthro.2008.06.018,Zhao ,simultaneousdoublebundleanteriorcru,2008,simultaneousdoublebundleanteriorcruZhao 2008
10.1016/j.rco.2007.07.005,Grégory ,meniscusandcartilaginouslesionsinfl,2008,meniscusandcartilaginouslesionsinflGrégory 2008
10.1053/j.otsm.2008.10.003,Zaffagnini ,doublebundleanteriorcruciateligamen,2008,doublebundleanteriorcruciateligamenZaffagnini 2008
10.1016/j.arthro.2008.01.005,Zhao ,sandwichstyleposteriorcruciateligam,2008,sandwichstyleposteriorcruciateligamZhao 2008
10.1016/j.arthro.2007.11.011,Lee ,comparisonofclinicalresultsaccordin,2008,comparisonofclinicalresultsaccordinLee 2008
10.1016/j.knee.2007.12.002,Buda ,partialacltearsaugmentedwithdistall,2008,partialacltearsaugmentedwithdistallBuda 2008
10.1302/0301-620X.90B2.20104,Pinczewski ,radiologicallandmarksforplacementof,2008,radiologicallandmarksforplacementofPinczewski 2008
10.1016/j.arthro.2007.08.007,Ibrahim ,surgicalmanagementoftraumatickneedi,2008,surgicalmanagementoftraumatickneediIbrahim 2008
10.1177/0363546507307501,Hara ,isolatedanteriorcruciateligamentrec,2008,isolatedanteriorcruciateligamentrecHara 2008
10.1055/s-2008-1038994,Marx ,aclreconstructioninskeletallyimmatu,2008,aclreconstructioninskeletallyimmatuMarx 2008
10.1177/147323000803600206,Uǧutmen ,anteriorcruciateligamentreconstruct,2008,anteriorcruciateligamentreconstructUǧutmen 2008
10.3390/medicina44020014,Gudas ,aprospectivecomparisonofdoubleandsi,2008,aprospectivecomparisonofdoubleandsiGudas 2008
10.1007/s00167-007-0403-z,Tegnander ,injuriesinnorwegianfemaleelitesocce,2008,injuriesinnorwegianfemaleelitesocceTegnander 2008
10.1007/s00064-007-1027-3,Lorenz ,doublebundletechniqueanatomicrecons,2007,doublebundletechniqueanatomicreconsLorenz 2007
10.1016/j.arthro.2007.08.019,Kondo ,secondlookarthroscopicevaluationsof,2007,secondlookarthroscopicevaluationsofKondo 2007
10.1007/s00167-007-0368-y,Monaco ,doublebundleorsinglebundleplusextra,2007,doublebundleorsinglebundleplusextraMonaco 2007
10.1016/j.arthro.2007.04.017,Ahn ,femoralbioabsorbablecrosspinfixatio,2007,femoralbioabsorbablecrosspinfixatioAhn 2007
10.1016/j.arthro.2007.04.009,Zantop ,currenttechniquesinanatomicanterior,2007,currenttechniquesinanatomicanteriorZantop 2007
10.1007/s00167-007-0344-6,Aşik ,themidtolongtermresultsoftheanterio,2007,themidtolongtermresultsoftheanterioAşik 2007
10.1007/s00167-007-0304-1,Toritsuka ,bisocketaclreconstructionusinghamst,2007,bisocketaclreconstructionusinghamstToritsuka 2007
10.1007/s00167-007-0295-y,Moisala ,theeffectofgraftplacementontheclini,2007,theeffectofgraftplacementonthecliniMoisala 2007
10.1177/0363546506298110,Sonoda ,correlationbetweenkneelaxityandgraf,2007,correlationbetweenkneelaxityandgrafSonoda 2007
10.1007/s00167-006-0274-8,Otsubo ,arthroscopicevaluationofaclgraftsre,2007,arthroscopicevaluationofaclgraftsreOtsubo 2007
10.1016/j.arthro.2007.01.009,Asagumo ,anatomicreconstructionoftheanterior,2007,anatomicreconstructionoftheanteriorAsagumo 2007
10.1016/j.clinbiomech.2007.01.009,Hiemstra ,contralaterallimbstrengthdeficitsaf,2007,contralaterallimbstrengthdeficitsafHiemstra 2007
10.1016/j.gaitpost.2006.07.001,Houck ,analysisofemgpatternsofcontrolsubje,2007,analysisofemgpatternsofcontrolsubjeHouck 2007
10.1007/s00264-006-0118-7,Iorio ,bonetunnelenlargementafteraclrecons,2007,bonetunnelenlargementafteraclreconsIorio 2007
10.2106/JBJS.F.01560,Kocher ,transphysealanteriorcruciateligamen,2007,transphysealanteriorcruciateligamenKocher 2007
10.1016/j.arthro.2007.07.007,Choi ,dobrokencrosspinscompromisestabilit,2007,dobrokencrosspinscompromisestabilitChoi 2007
10.1055/s-2007-965665,Karanikas ,grafttyperelatedversusgrafttypeunre,2007,grafttyperelatedversusgrafttypeunreKaranikas 2007
10.1152/jn.00529.2006,Melnyk ,changesinstretchreflexexcitabilitya,2007,changesinstretchreflexexcitabilityaMelnyk 2007
10.1016/j.arthro.2006.07.016,Ahn ,anteriorcruciateligamentdoublebundl,2007,anteriorcruciateligamentdoublebundlAhn 2007
10.1007/s00167-006-0117-7,Buda ,augmentationtechniquewithsemitendin,2006,augmentationtechniquewithsemitendinBuda 2006
10.1007/s00402-006-0128-3,Salman ,anteriorcruciateligamentreconstruct,2006,anteriorcruciateligamentreconstructSalman 2006
10.1016/j.clinbiomech.2006.04.002,Colné ,muscularcompensationandlesionofthea,2006,muscularcompensationandlesionoftheaColné 2006
10.1007/s10195-006-0138-5,Ferretti ,howfourandtwelveweeksofimplantation,2006,howfourandtwelveweeksofimplantationFerretti 2006
10.1007/s00167-005-0024-3,Pujol ,transversefemoralfixationinanterior,2006,transversefemoralfixationinanteriorPujol 2006
10.1302/0301-620X.88B8.17189,Karim ,smokingandreconstructionoftheanteri,2006,smokingandreconstructionoftheanteriKarim 2006
10.1249/01.mss.0000227635.86285.3b,Melnyk ,therapeuticcooling:noeffectonhamstr,2006,therapeuticcooling:noeffectonhamstrMelnyk 2006
10.1007/s00167-005-0002-9,Colombet ,twobundlefourtunnelanteriorcruciate,2006,twobundlefourtunnelanteriorcruciateColombet 2006
10.1016/j.annrmp.2006.03.006,Dauty ,retrainingbetweenmonths4â and6â aft,2006,retrainingbetweenmonths4â and6â aftDauty 2006
10.1016/j.arthro.2006.03.010,Elmlinger ,kneeflexorfunction2yearsafteranteri,2006,kneeflexorfunction2yearsafteranteriElmlinger 2006
10.1007/s00113-006-1064-y,Heyde ,histologicalfindingsforhumantibialb,2006,histologicalfindingsforhumantibialbHeyde 2006
10.1016/j.arthro.2005.12.031,Zhao ,simultaneousarthroscopicreconstruct,2006,simultaneousarthroscopicreconstructZhao 2006
10.1302/0301-620X.88B4.17186,Iwasa ,decreaseinanteriorkneelaxitybyelect,2006,decreaseinanteriorkneelaxitybyelectIwasa 2006
10.1302/0301-620X.88B3.16787,Scarvell ,doesanteriorcruciateligamentreconst,2006,doesanteriorcruciateligamentreconstScarvell 2006
10.1016/j.arthro.2005.12.008,Muneta ,aretrospectivestudyofthemidtermoutc,2006,aretrospectivestudyofthemidtermoutcMuneta 2006
10.2298/VSP0611945N,Nikolić ,reconstructionoftheanteriorcruciate,2006,reconstructionoftheanteriorcruciateNikolić 2006
10.2298/ACI0604033B,Blagojević ,differencesintherehabilitationperio,2006,differencesintherehabilitationperioBlagojević 2006
10.1016/S0482-5985(06)74963-X,Ladero ,comparativestudyoftwosystemstomeasu,2006,comparativestudyoftwosystemstomeasuLadero 2006
10.1007/s00264-005-0011-9,Sato ,quantitativeevaluationofanteriortib,2005,quantitativeevaluationofanteriortibSato 2005
10.1016/j.knee.2004.10.001,Kim ,analysisoftheriskfactorsregardingan,2005,analysisoftheriskfactorsregardinganKim 2005
10.1097/01.bto.0000177722.15822.81,Prodromos ,lowprofilecorticalscrewtibialfixati,2005,lowprofilecorticalscrewtibialfixatiProdromos 2005
10.1007/s10195-005-0085-6,Ventura ,useofgrowthfactorsinaclsurgery:prel,2005,useofgrowthfactorsinaclsurgery:prelVentura 2005
10.1111/j.1600-0838.2004.401.x,Kvist ,sagittaltibialtranslationduringexer,2005,sagittaltibialtranslationduringexerKvist 2005
10.1177/0363546504271747,Musahl ,varyingfemoraltunnelsbetweentheanat,2005,varyingfemoraltunnelsbetweentheanatMusahl 2005
10.1053/j.oto.2004.10.011,Marcacci ,anatomicanteriorcruciateligamentrec,2005,anatomicanteriorcruciateligamentrecMarcacci 2005
10.3346/jkms.2005.20.6.1034,Jong ,transphysealreconstructionoftheante,2005,transphysealreconstructionoftheanteJong 2005
10.1123/jsr.14.4.279,Hasebe ,anteriorcruciateligamentreconstruct,2005,anteriorcruciateligamentreconstructHasebe 2005
10.1016/s0762-915x(05)83209-7,Baudot ,primaryhealingofacuteanteriorcrucia,2005,primaryhealingofacuteanteriorcruciaBaudot 2005
10.2106/JBJS.D.01952,Demirag ,enhancementoftendonbonehealingofant,2005,enhancementoftendonbonehealingofantDemirag 2005
10.1078/0949-328x-00261,Melnyk ,givingwaysignafteraclruptureiscause,2005,givingwaysignafteraclruptureiscauseMelnyk 2005
10.3928/0147-7447-20050801-15,Cain ,effectoftibialtunneldilationonpullo,2005,effectoftibialtunneldilationonpulloCain 2005
10.2106/JBJS.D.02805,Williams ,anteriorcruciateligamentreconstruct,2005,anteriorcruciateligamentreconstructWilliams 2005
10.1007/s00167-004-0505-9,Fabbriciani ,anteriorcruciateligamentreconstruct,2005,anteriorcruciateligamentreconstructFabbriciani 2005
10.1177/0363546504263405,Armour ,isokineticevaluationofinternal/exte,2004,isokineticevaluationofinternal/exteArmour 2004
10.1007/s00167-003-0455-7,Sakai ,theinfluenceoftibialfixationontunne,2004,theinfluenceoftibialfixationontunneSakai 2004
10.1016/j.arthro.2004.04.069,Hantes ,theeffectofearlymotionontibialtunne,2004,theeffectofearlymotionontibialtunneHantes 2004
10.1177/0363546503261702,Logan ,tibiofemoralkinematicsfollowingsucc,2004,tibiofemoralkinematicsfollowingsuccLogan 2004
10.1007/s00402-003-0616-7,Agneskirchner ,simplifiedmrisequencesforpostoperat,2004,simplifiedmrisequencesforpostoperatAgneskirchner 2004
10.1016/j.arthro.2004.08.007,Fankhauser ,tendontobonehealingofaquadrupledham,2004,tendontobonehealingofaquadrupledhamFankhauser 2004
10.2106/00004623-200409001-00010,Anderson ,transepiphysealreplacementoftheante,2004,transepiphysealreplacementoftheanteAnderson 2004
10.2106/00004623-200409000-00012,Williams ,muscleandtendonmorphologyafterrecon,2004,muscleandtendonmorphologyafterreconWilliams 2004
10.1097/00003086-200408000-00027,Swanik ,neuromusculardynamicrestraintinwome,2004,neuromusculardynamicrestraintinwomeSwanik 2004
10.1007/s00167-003-0456-6,Buzzi ,lateralcollateralligamentreconstruc,2004,lateralcollateralligamentreconstrucBuzzi 2004
10.1016/j.arthro.2003.11.031,Toritsuka ,secondlookarthroscopyofanteriorcruc,2004,secondlookarthroscopyofanteriorcrucToritsuka 2004
10.1016/j.arthro.2003.11.007,Ma ,hamstringanteriorcruciateligamentre,2004,hamstringanteriorcruciateligamentreMa 2004
10.1016/S0003-9993(03)00621-X,Fujimoto ,anearlyreturntovigorousactivitymayd,2004,anearlyreturntovigorousactivitymaydFujimoto 2004
10.1016/S0003-9993(03)00147-3,Bonfim ,proprioceptiveandbehaviorimpairment,2003,proprioceptiveandbehaviorimpairmentBonfim 2003
10.3928/0147-7447-20030701-12,Füles ,instrumentguidedsemitendinosusgraci,2003,instrumentguidedsemitendinosusgraciFüles 2003
10.2106/00004623-200307000-00011,Anderson ,transepiphysealreplacementoftheante,2003,transepiphysealreplacementoftheanteAnderson 2003
10.1016/S0968-0160(02)00086-8,Füles ,evaluationoftibialbonetunnelenlarge,2003,evaluationoftibialbonetunnelenlargeFüles 2003
10.1007/s00113-002-0504-6,Attmanspacher ,resultsontreatmentofanteriorcruciat,2003,resultsontreatmentofanteriorcruciatAttmanspacher 2003
10.1177/03635465030310063401,Guzzanti ,physealsparingintraarticularanterio,2003,physealsparingintraarticularanterioGuzzanti 2003
10.1016/j.arthro.2003.09.007,Robert ,hamstringinsertionsitehealingaftera,2003,hamstringinsertionsitehealingafteraRobert 2003
10.1007/s00402-002-0463-y,Nebelung ,histologicalfindingsoftendonbonehea,2003,histologicalfindingsoftendonboneheaNebelung 2003
10.1053/jars.2003.50106,Klein ,theincidenceandsignificanceoffemora,2003,theincidenceandsignificanceoffemoraKlein 2003
10.1177/03635465030310030401,Uchio ,determinationoftimeofbiologicfixati,2003,determinationoftimeofbiologicfixatiUchio 2003
10.1177/03635465030310030301,Starch ,multistrandedhamstringtendongraftfi,2003,multistrandedhamstringtendongraftfiStarch 2003
10.1007/s00167-001-0267-6,Buelow ,aprospectiveevaluationoftunnelenlar,2002,aprospectiveevaluationoftunnelenlarBuelow 2002
10.1093/ptj/82.10.960,Hollman ,kneejointmovementsinsubjectswithout,2002,kneejointmovementsinsubjectswithoutHollman 2002
10.1080/000164702317281431,Rittmeister ,componentsoflaxityininterferencefit,2002,componentsoflaxityininterferencefitRittmeister 2002
10.1055/s-2002-19909,Attmanspacher ,reconstructionofchildrens'cruciatel,2002,reconstructionofchildrens'cruciatelAttmanspacher 2002
10.1007/s00132-002-0329-6,Eberhardt ,historyofsurgeryoftheanteriorcrucia,2002,historyofsurgeryoftheanteriorcruciaEberhardt 2002
10.1123/jsr.11.4.252,Urabe ,changesinisokineticmusclestrengthof,2002,changesinisokineticmusclestrengthofUrabe 2002
10.1053/jars.2002.35262,Scranton ,quadruplehamstringanteriorcruciatel,2002,quadruplehamstringanteriorcruciatelScranton 2002
10.1007/s001670100196,Boerboom ,atypicalhamstringselectromyographic,2001,atypicalhamstringselectromyographicBoerboom 2001
10.1007/s001670100201,Segawa ,bonetunnelenlargementafteranteriorc,2001,bonetunnelenlargementafteranteriorcSegawa 2001
10.1053/jars.2001.19439,Chaimsky ,collapsingthetibialbonetunnelinhams,2001,collapsingthetibialbonetunnelinhamsChaimsky 2001
10.1016/s0749-8063(01)90001-5,Cooley ,quadrupledsemitendinosusanteriorcru,2001,quadrupledsemitendinosusanteriorcruCooley 2001
10.1053/jars.2001.21493,Goradia ,acomparisonofoutcomesat2to6yearsaft,2001,acomparisonofoutcomesat2to6yearsaftGoradia 2001
10.1053/jars.2001.21539,Post ,neurovascularriskofbicorticaltibial,2001,neurovascularriskofbicorticaltibialPost 2001
10.1016/S0968-0160(01)00064-3,Murty ,tibialtunnelenlargementfollowingant,2001,tibialtunnelenlargementfollowingantMurty 2001
10.3928/0147-7447-20010401-16,Allen ,assessmentoftheendoscopicsemitendin,2001,assessmentoftheendoscopicsemitendinAllen 2001
10.1053/otsm.2001.21765,Larson ,isometryofthelateralcollateralandpo,2001,isometryofthelateralcollateralandpoLarson 2001
10.1007/s000640050006,Letts ,anteriorcruciateligamentreconstruct,2000,anteriorcruciateligamentreconstructLetts 2000
10.1097/00003086-200003000-00022,Beard ,sensorimotorchangesafteranteriorcru,2000,sensorimotorchangesafteranteriorcruBeard 2000
10.1007/PL00021217,Zysk ,operativeorconservativetreatmentoft,2000,operativeorconservativetreatmentoftZysk 2000
10.1080/000164700317393385,Zysk ,tripledsemitendinosusanteriorcrucia,2000,tripledsemitendinosusanteriorcruciaZysk 2000
10.1080/000164700317411870,Eriksson ,semitendinosustendongraftingrowthin,2000,semitendinosustendongraftingrowthinEriksson 2000
10.1177/03635465000280051301,Musgrove ,theinfluenceofreversethreadscrewfem,2000,theinfluenceofreversethreadscrewfemMusgrove 2000
10.1177/03635465000280060301,Noojin ,clinicalcomparisonofintraarticulara,2000,clinicalcomparisonofintraarticularaNoojin 2000
10.1097/00003086-200012000-00020,Iwasa ,proprioceptiveimprovementinkneeswit,2000,proprioceptiveimprovementinkneeswitIwasa 2000
10.1007/s001670000120,Buelow ,anewbicorticaltibialfixationtechniq,2000,anewbicorticaltibialfixationtechniqBuelow 2000
10.1007/s001670050202,Feller ,emgbiofeedbackassistedkt1000evaluat,2000,emgbiofeedbackassistedkt1000evaluatFeller 2000
10.1007/s001130050390,Diekstall ,considerationsfortheindicationsfora,1999,considerationsfortheindicationsforaDiekstall 1999
10.1177/03635465990270030301,Howell ,evaluationofthesingleincisionarthro,1999,evaluationofthesingleincisionarthroHowell 1999
10.1016/S0749-8063(99)70052-6,Barber ,tripledsemitendinosuscancellousbone,1999,tripledsemitendinosuscancellousboneBarber 1999
10.1016/S0968-0160(98)00012-X,Marcacci ,arthroscopicintraandextraarticulara,1999,arthroscopicintraandextraarticularaMarcacci 1999
10.1053/ar.1999.v15.015059,Howell ,comparisonofendoscopicandtwoincisio,1999,comparisonofendoscopicandtwoincisioHowell 1999
10.1177/03635465990270041301,Faber ,occultosteochondrallesionsafterante,1999,occultosteochondrallesionsafteranteFaber 1999
10.2519/jospt.1999.29.8.455,Rowe ,effectsofa2hourcheerleadingpractice,1999,effectsofa2hourcheerleadingpracticeRowe 1999
10.1007/BF00703445,Krueger-Franke ,refixationoffemoralanteriorcruciate,1998,refixationoffemoralanteriorcruciateKrueger-Franke 1998
10.1016/S0749-8063(98)70072-6,Simonian ,interferencescrewpositionandhamstri,1998,interferencescrewpositionandhamstriSimonian 1998
10.3928/0147-7447-19980601-08,Bisson ,aclreconstructioninchildrenwithopen,1998,aclreconstructioninchildrenwithopenBisson 1998
10.1016/S0749-8063(98)70015-5,Nebelung ,bonetunnelenlargementafteranteriorc,1998,bonetunnelenlargementafteranteriorcNebelung 1998
10.1055/s-2008-1053746,Kandziora ,arthroscopicreconstructionoftheante,1998,arthroscopicreconstructionoftheanteKandziora 1998
10.1007/s001670050076,Meystre ,doublesemitendinosusanteriorcruciat,1998,doublesemitendinosusanteriorcruciatMeystre 1998
10.1016/S0749-8063(97)90198-5,Kim ,arthroscopicanteriorcruciateligamen,1997,arthroscopicanteriorcruciateligamenKim 1997
10.1097/00003086-199708000-00012,Feagin ,anteriorcruciateligamentreconstruct,1997,anteriorcruciateligamentreconstructFeagin 1997
10.1016/S0749-8063(97)90194-8,Pinczewski ,integrationofhamstringtendongraftwi,1997,integrationofhamstringtendongraftwiPinczewski 1997
10.1007/s001130050068,Sperner ,arthroscopicanteriorcruciateligamen,1996,arthroscopicanteriorcruciateligamenSperner 1996
10.1097/00004694-199609000-00024,Janarv ,anteriorcruciateligamentinjuriesins,1996,anteriorcruciateligamentinjuriesinsJanarv 1996
10.1016/S0749-8063(96)90222-4,Asahina ,effectsofkneeflexionangleatgraftfix,1996,effectsofkneeflexionangleatgraftfixAsahina 1996
10.1123/jab.12.2.225,Schaff ,muscleactivitypatternsofelitedownhi,1996,muscleactivitypatternsofelitedownhiSchaff 1996
10.2106/00004623-199606000-00003,Howell ,bracefreerehabilitationwithearlyret,1996,bracefreerehabilitationwithearlyretHowell 1996
10.2106/00004623-199606000-00002,O'Neill ,arthroscopicallyassistedreconstruct,1996,arthroscopicallyassistedreconstructO'Neill 1996
10.1016/S1048-6666(96)80017-6,Scranton ,outpatientendoscopicquadruplehamstr,1996,outpatientendoscopicquadruplehamstrScranton 1996
10.1016/0968-0160(95)00021-G,Kuster ,theanteriorcruciateligamentdeficien,1995,theanteriorcruciateligamentdeficienKuster 1995
10.1055/s-2008-1039806,Hopf ,proprioreceptivedeficitfollowingacl,1995,proprioreceptivedeficitfollowingaclHopf 1995
10.1177/036354659502300107,Howell ,revascularizationofahumananteriorcr,1995,revascularizationofahumananteriorcrHowell 1995
10.1002/jor.1100120211,Beard ,reflexhamstringcontractionlatencyin,1994,reflexhamstringcontractionlatencyinBeard 1994
10.1177/036354659402200309,Grana ,ananalysisofautograftfixationaftera,1994,ananalysisofautograftfixationafteraGrana 1994
10.1177/036354659402200320,Zavatsky ,cruciateligamentloadingduringisomet,1994,cruciateligamentloadingduringisometZavatsky 1994
10.1177/036354659402200108,Parker ,anteriorcruciateligamentinjuriesinp,1994,anteriorcruciateligamentinjuriesinpParker 1994
10.1177/036354659402200107,Harner ,detailedanalysisofpatientswithbilat,1994,detailedanalysisofpatientswithbilatHarner 1994
10.1055/s-2007-993476,Goertzen ,comparisonofcombinedextraandintraar,1993,comparisonofcombinedextraandintraarGoertzen 1993
10.1177/036354659302100220,Kramer ,kneeflexorandextensorstrengthduring,1993,kneeflexorandextensorstrengthduringKramer 1993
10.1007/BF02588212,Kühne ,acuteinjuryofanteriorcruciateandmed,1992,acuteinjuryofanteriorcruciateandmedKühne 1992
10.1016/0749-8063(92)90137-Z,Sgaglione ,arthroscopicassistedanteriorcruciat,1992,arthroscopicassistedanteriorcruciatSgaglione 1992
10.1016/0749-8063(91)90003-G,Paul ,anteriorcruciateligamentreconstruct,1991,anteriorcruciateligamentreconstructPaul 1991
10.3109/17453679108993083,Lass ,musclecoordinationfollowingruptureo,1991,musclecoordinationfollowingruptureoLass 1991
10.1016/1050-6411(91)90036-5,Sinkjær ,kneestabilityandmusclecoordinationi,1991,kneestabilityandmusclecoordinationiSinkjær 1991
10.1177/036354659001800304,Kålund ,alteredtimingofhamstringmuscleactio,1990,alteredtimingofhamstringmuscleactioKålund 1990
10.1016/0020-1383(89)90040-5,Veldhuizen ,transpositionofthesemitendinosusten,1989,transpositionofthesemitendinosustenVeldhuizen 1989
10.1097/00003086-198707000-00022,Zaricznyj ,reconstructionoftheanteriorcruciate,1987,reconstructionoftheanteriorcruciateZaricznyj 1987
10.2106/00004623-198668020-00001,Zarins ,combinedanteriorcruciateligamentrec,1986,combinedanteriorcruciateligamentrecZarins 1986
10.1177/036354658501300106,Walla ,hamstringcontrolandtheunstableanter,1985,hamstringcontrolandtheunstableanterWalla 1985
10.1177/036354658401200306,Gomes ,anteriorcruciateligamentreconstruct,1984,anteriorcruciateligamentreconstructGomes 1984
10.1113/JP286815,Keeble ,csf1rinhibitionattenuatesposttrauma,2025,csf1rinhibitionattenuatesposttraumaKeeble 2025
10.1016/j.jorep.2024.100314,Kumar ,aprospectivestudyevaluatingcombined,2025,aprospectivestudyevaluatingcombinedKumar 2025
10.1016/j.jposna.2025.100184,Randall ,isolatedlateralextraarticulartenode,2025,isolatedlateralextraarticulartenodeRandall 2025
10.1177/23259671251325748,Inoue ,postoperativekneeextensorstrengthaf,2025,postoperativekneeextensorstrengthafInoue 2025
10.12965/jer.2550086.043,Jo ,effectsofneuromuscularelectricalsti,2025,effectsofneuromuscularelectricalstiJo 2025
10.1177/23259671231211885,Retzky ,associationoflateralextraarticulart,2024,associationoflateralextraarticulartRetzky 2024
10.1115/1.4055106,Knapp ,acomputationalinvestigationofmicros,2023,acomputationalinvestigationofmicrosKnapp 2023
10.47176/mjiri.36.1,Nemati ,doestheextensiontorquecontroldiffer,2022,doestheextensiontorquecontroldifferNemati 2022
10.1177/1947603519892310,Paczesny ,a10yearfollowuponarthroscopicmedial,2021,a10yearfollowuponarthroscopicmedialPaczesny 2021
10.1016/j.ptsp.2020.08.016,Goto ,quadricepsstrengthchangesacrossthec,2020,quadricepsstrengthchangesacrossthecGoto 2020
10.1111/sms.13748,Nuccio ,musclefiberconductionvelocityinthev,2020,musclefiberconductionvelocityinthevNuccio 2020
10.2519/jospt.2020.9329,Zarzycki ,examinationofcorticospinalandspinal,2020,examinationofcorticospinalandspinalZarzycki 2020
10.1016/j.ptsp.2019.04.008,Kuenze ,sexdifferencesinquadricepsrateoftor,2019,sexdifferencesinquadricepsrateoftorKuenze 2019
10.1177/0363546519836087,Murray ,predictorsofhealingligamentsizeandm,2019,predictorsofhealingligamentsizeandmMurray 2019
10.1080/10255842.2018.1544629,Pal ,patellofemoralcartilagestressesarem,2019,patellofemoralcartilagestressesaremPal 2019
10.1007/s00167-018-5004-5,Nagai ,steeperposteriortibialslopecorrelat,2018,steeperposteriortibialslopecorrelatNagai 2018
10.1177/2325967118774255,Grindem ,anteriorcruciateligamentinjuryâ€”wh,2018,anteriorcruciateligamentinjuryâ€”whGrindem 2018
10.1002/jor.23784,Nawasreh ,nodifferencebetweenmechanicalpertur,2018,nodifferencebetweenmechanicalperturNawasreh 2018
10.1177/0363546517708996,Ithurburn ,youngathletesafteranteriorcruciatel,2017,youngathletesafteranteriorcruciatelIthurburn 2017
10.1519/JSC.0000000000001569,Schneider ,anovelmassspringdampermodelanalysis,2017,anovelmassspringdampermodelanalysisSchneider 2017
10.1016/j.clinbiomech.2017.04.011,Davis-Wilson ,quadricepsrateoftorquedevelopmentan,2017,quadricepsrateoftorquedevelopmentanDavis-Wilson 2017
10.1007/s00167-015-3926-8,Amraee ,predictorfactorsforlowerextremityma,2017,predictorfactorsforlowerextremitymaAmraee 2017
10.1007/978-981-10-4086-3_33,Olivera ,cinartro:clinicaltooltoassesskneeki,2017,cinartro:clinicaltooltoassesskneekiOlivera 2017
10.2519/jospt.2015.5785,Thomas ,effectsofneuromuscularfatigueonquad,2015,effectsofneuromuscularfatigueonquadThomas 2015
10.1007/s00167-014-3168-1,Hsieh ,speednotmagnitudeofkneeextensortorq,2015,speednotmagnitudeofkneeextensortorqHsieh 2015
10.1177/0363546515578252,Palmieri-Smith ,quadricepsstrengthasymmetryafterant,2015,quadricepsstrengthasymmetryafterantPalmieri-Smith 2015
10.1177/0363546514560993,Kittl ,lengthchangepatternsinthelateralext,2015,lengthchangepatternsinthelateralextKittl 2015
10.1177/0363546514552184,Gardinier ,kneecontactforceasymmetriesinpatien,2014,kneecontactforceasymmetriesinpatienGardinier 2014
10.1177/2325967114S00111,White ,aclrsiandkoosmeasurespredictnormalk,2014,aclrsiandkoosmeasurespredictnormalkWhite 2014
10.1177/0363546513510672,Tourville ,relationshipbetweenisokineticstreng,2014,relationshipbetweenisokineticstrengTourville 2014
10.1186/1471-2474-13-161,Akoto ,anteriorcruciateligament(acl)recons,2012,anteriorcruciateligament(acl)reconsAkoto 2012
10.1016/j.gaitpost.2011.11.009,Chen ,anteroposteriorstabilityofthekneedu,2012,anteroposteriorstabilityofthekneeduChen 2012
10.1007/s00113-010-1854-0,Barié ,anteriorcruciateligamentreconstruct,2010,anteriorcruciateligamentreconstructBarié 2010
10.1016/j.otsr.2009.12.011,Quélard ,isolatedposteriorcruciateligamentre,2010,isolatedposteriorcruciateligamentreQuélard 2010
10.1177/0363546509349492,Eitzen ,anteriorcruciateligamentdeficientpo,2010,anteriorcruciateligamentdeficientpoEitzen 2010
10.1016/j.jbiomech.2009.08.038,Yeow ,directcontributionofaxialimpactcomp,2010,directcontributionofaxialimpactcompYeow 2010
10.2519/jospt.2010.3168,Hartigan ,timelinefornoncoperstopassreturntos,2010,timelinefornoncoperstopassreturntosHartigan 2010
10.3233/IES-2009-0344,Zemach ,quadricepsinsufficiencyinpatientswi,2009,quadricepsinsufficiencyinpatientswiZemach 2009
10.2106/JBJS.G.01571,Halinen ,rangeofmotionandquadricepsmusclepow,2009,rangeofmotionandquadricepsmusclepowHalinen 2009
10.1186/1749-799X-4-2,Papandreou ,effectofcrossexerciseonquadricepsac,2009,effectofcrossexerciseonquadricepsacPapandreou 2009
10.1177/1941738108326700,Lentz ,factorsassociatedwithfunctionaftera,2009,factorsassociatedwithfunctionafteraLentz 2009
