,title,authors,journal,year,doi,id,source
2,Quadriceps versus hamstrings autograft in anterior cruciate ligament reconstruction: a randomized control trial,"Yadav A.K., Sharma A., Paul N., Bhakhar A., Sarkar B., Azam M.Q.",European Journal of Orthopaedic Surgery and Traumatology (2025) 35:1 Article Number: 395. Date of Publication: 1 Dec 2025,2025,10.1007/s00590-025-04510-2,https://www.embase.com/search/results?subaction=viewrecord&id=L2036109189&from=export,Embase
3,Semitendinosus vs quadriceps tendon autograft in anterior cruciate ligament reconstruction (SEQUAR): protocol for a prospective randomized controlled trial,"Castellanos Dolk D., Sarakatsianos V., Wörner T., Östin M., Cristiani R., Kvist J., Stålman A.",BMC Musculoskeletal Disorders (2025) 26:1 Article Number: 951. Date of Publication: 1 Dec 2025,2025,10.1186/s12891-025-09183-w,https://www.embase.com/search/results?subaction=viewrecord&id=L2040529555&from=export,Embase
4,Evaluation of the Application of BOth Sides Up Ball Training Combined With Resistance Training in Joint Stability Improvement Following Anterior Cruciate Ligament Reconstruction Surgery in Teenage Athletes,"Cao X., Liu J., Zhao J., Feng S., Zhao Z.",Journal of sport rehabilitation (2025) 34:7 (733-739). Date of Publication: 1 Sep 2025,2025,10.1123/jsr.2024-0160,https://www.embase.com/search/results?subaction=viewrecord&id=L646603496&from=export,Embase
5,Effects of Early Rehabilitation Using Blood Flow Restriction and/or Surface Electromyography Biofeedback on Quadriceps Activation and Strength After Anterior Cruciate Ligament Reconstruction: A Multicenter Randomized Controlled Trial,,clinicaltrials.gov (2025). Date of Publication: 21 Aug 2025,2025,,https://www.embase.com/search/results?subaction=viewrecord&id=LNCT07145606&from=export,Embase
6,Similar results with quadrupled semitendinosus and semitendinosus-gracilis graft in anterior cruciate ligament reconstruction: A randomised controlled trial with 2-year follow-up,"Martinez-Cano J.P., Gallego A., Cuadros J., Ibarra L., Mejía F.M., Velasquez-Hammerle M.V., Martinez-Rondanelli A.",Journal of Experimental Orthopaedics (2025) 12:3 Article Number: e70399. Date of Publication: 1 Jul 2025,2025,10.1002/jeo2.70399,https://www.embase.com/search/results?subaction=viewrecord&id=L2036280159&from=export,Embase
7,Impact of early versus delayed rehabilitation protocols on lower limb strength symmetry after hamstring tendon autograft ACL reconstruction,"Kadivar Y., Katariya C., Merja H.",International Journal of Life Sciences Biotechnology and Pharma Research (2025) 14:7 (1656-1660). Date of Publication: 1 Jul 2025,2025,10.69605/ijlbpr_14.7.2025.278,https://www.embase.com/search/results?subaction=viewrecord&id=L2040075838&from=export,Embase
8,Kneeling tolerance when using quadriceps tendon autograft for anterior cruciate ligament reconstruction is superior to hamstring tendon autograft,"Calvert N.D., Ebert J.R., Radic R.","Knee surgery, sports traumatology, arthroscopy : official journal of the ESSKA (2025) 33:7 (2390-2396). Date of Publication: 1 Jul 2025",2025,10.1002/ksa.12583,https://www.embase.com/search/results?subaction=viewrecord&id=L646302121&from=export,Embase
9,Knee Extensors Activation Device Versus Rolled Towel for Early Quadriceps Activation After ACL Reconstruction: Protocol for a Randomized Controlled Trial,,clinicaltrials.gov (2025). Date of Publication: 18 Jun 2025,2025,,https://www.embase.com/search/results?subaction=viewrecord&id=LNCT07040384&from=export,Embase
10,The addition of lateral extra-articular augmentation procedures to bone-tendon-bone or quadriceps autograft anterior cruciate ligament reconstruction does not negatively affect physical or psychological readiness for return to sport at 6 and 9 months,"LaPrade C.M., Carey E.G., Gachigi K.K., Erbe M., Gabriel C., Riboh J.C.","Knee surgery, sports traumatology, arthroscopy : official journal of the ESSKA (2025). Date of Publication: 1 Jun 2025",2025,10.1002/ksa.12710,https://www.embase.com/search/results?subaction=viewrecord&id=L647612001&from=export,Embase
11,ACL Reconstruction With Quadriceps Tendon Graft vs. Quadrupled Semitendinosus Graft: A Comparison of Patients From the Danish National ACL Reconstruction Database,,clinicaltrials.gov (2025). Date of Publication: 12 May 2025,2025,,https://www.embase.com/search/results?subaction=viewrecord&id=LNCT06980285&from=export,Embase
12,"Anterior Cruciate Ligament Reconstruction Augmentation With Bone Marrow Aspirate Concentrate, Demineralized Bone Matrix, and Suture Tape Shows No Difference in Outcomes—But Faster Functional Recovery—Versus Non-augmented Anterior Cruciate Ligament Reconstruction","Lavender C.D., Schaver A.L., Taylor S., Peluso R., Berdis G., Singh V., Cipriani K., Lycans D., Jasko J., Hewett T.E.",Arthroscopy - Journal of Arthroscopic and Related Surgery (2025) 41:5 (1496-1508). Date of Publication: 1 May 2025,2025,10.1016/j.arthro.2024.06.042,https://www.embase.com/search/results?subaction=viewrecord&id=L2034922817&from=export,Embase
13,Comparison of Two Different Rehabilitation Approaches Applied After Anterior Cruciate Ligament Reconstruction,,clinicaltrials.gov (2025). Date of Publication: 9 Jan 2025,2025,,https://www.embase.com/search/results?subaction=viewrecord&id=LNCT06831279&from=export,Embase
14,"The effect of exercise rehabilitation on bone mineral density, muscle strength, and physical function outcomes in ACL ruptures: A randomized controlled clinical trial","Yue W., Ruilan D., Yunan Z., Wenqiang Y., Shuang R., Xi G., Yingfang A.",Sports Medicine and Health Science (2025). Date of Publication: 2025,2025,10.1016/j.smhs.2025.03.002,https://www.embase.com/search/results?subaction=viewrecord&id=L2039489736&from=export,Embase
15,"The Effect of Cognitive-Based Neuromuscular Exercises on Reaction Time, Joint Position Sense, Proprioceptive Force Sense and Balance in Individuals Who Had Anterior Cruciate Ligament Surgery",,clinicaltrials.gov (2024). Date of Publication: 18 Dec 2024,2024,,https://www.embase.com/search/results?subaction=viewrecord&id=LNCT06755398&from=export,Embase
16,"Vitamin D as an intervention for improving quadriceps muscle strength in patients after anterior cruciate ligament reconstruction: study protocol for a randomized double-blinded, placebo-controlled clinical trial","Ong M.T.-Y., Lu X., Choi B.C.-Y., Wan S.-W., Wang Q., Man G.C.-W., Lui P.P.-Y., Fong D.T.-P., Mok D.K.-W., Yung P.S.-H.",Trials (2024) 25:1 Article Number: 251. Date of Publication: 1 Dec 2024,2024,10.1186/s13063-024-08094-w,https://www.embase.com/search/results?subaction=viewrecord&id=L2029372496&from=export,Embase
17,"Comparison of Conservative Treatment With Blood Flow Restriction With Standard Management in Total ACL Rupture. ""Randomized Clinical Trial""",,clinicaltrials.gov (2024). Date of Publication: 30 Nov 2024,2024,,https://www.embase.com/search/results?subaction=viewrecord&id=LNCT06727344&from=export,Embase
18,"Effectiveness of In-Home, Augmented Reality–Based Telerehabilitation After Anterior Cruciate Ligament Reconstruction: A Randomized Controlled Trial","Lim J.Y., Yu H.J., Kim S.H., Lee J.I., Lim J.-Y., Wang J.H., Hwang J.H.",Orthopaedic Journal of Sports Medicine (2024) 12:10. Date of Publication: 1 Oct 2024,2024,10.1177/23259671241271729,https://www.embase.com/search/results?subaction=viewrecord&id=L2031849110&from=export,Embase
19,IMPACT OF NEUROMUSCULAR ELECTRICAL STIMULATION (NMES) COMBINED WITH THERAPEUTIC EXERCISE ON POSTOPERATIVE ACL REHABILITATION,"Khan A.M., Tariq S., Kamran M., Sadiq A., Adnan H., Qazi Z.N., Khan M.",Journal of Population Therapeutics and Clinical Pharmacology (2024) 31:9 (645-651). Date of Publication: 2 Sep 2024,2024,10.53555/yqb1tm68,https://www.embase.com/search/results?subaction=viewrecord&id=L2031142545&from=export,Embase
20,Exploring Prolonged Arthrogenic Muscle Responses and Associated Factors After Anterior Cruciate Ligament Reconstruction,,clinicaltrials.gov (2024). Date of Publication: 17 May 2024,2024,,https://www.embase.com/search/results?subaction=viewrecord&id=LNCT06430775&from=export,Embase
21,A Prospective Randomized Controlled Trial Investigating Quadriceps Versus Hamstring Tendon Autograft in Anterior Cruciate Ligament Reconstruction,"Ebert J.R., Calvert N.D., Radic R.",The American journal of sports medicine (2024) 52:3 (660-669). Date of Publication: 1 Mar 2024,2024,10.1177/03635465231222279,https://www.embase.com/search/results?subaction=viewrecord&id=L643379605&from=export,Embase
22,A prospective randomized controlled study of hamstring and bone-free quadriceps tendons autografts in arthroscopic ACL reconstruction,"Tang N., Eren M., Gurpinar T., Ozturkmen Y.",European Journal of Orthopaedic Surgery and Traumatology (2024) 34:1 (293-301). Date of Publication: 1 Jan 2024,2024,10.1007/s00590-023-03636-5,https://www.embase.com/search/results?subaction=viewrecord&id=L2024539214&from=export,Embase
23,Transcutaneous Electrical Nerve Stimulation Provides Early Recovery from Arthrogenic Muscle Inhibition Post-Anterior Cruciate Ligament Reconstruction,"Khan F.A., Kushwaha S., Vakharia K., Kumar J., BhaVani P., Sinha S.",Journal of Arthroscopy and Joint Surgery (2024) 11:1 (22-27). Date of Publication: 1 Jan 2024,2024,10.4103/jajs.jajs_137_22,https://www.embase.com/search/results?subaction=viewrecord&id=L2030479259&from=export,Embase
24,Which technique provides more benefits in return to sports and clinical outcomes after anterior cruciate ligament reconstruction: Double-bundle or single-bundle? A randomized controlled study,"Wang X., Xu Z., Song S., Mao Z., Huang X., Luo M., Zhou X., Xu B., Ye J., Song Y., Yu J.",Chinese Medical Journal (2024) Article Number: e03267. Date of Publication: 2024,2024,10.1097/CM9.0000000000003267,https://www.embase.com/search/results?subaction=viewrecord&id=L2035070509&from=export,Embase
25,"Reconstruction of the Anterior Cruciated Ligament With Quadriceps Tendon Graft With Bone Plug vs Bone Patellar Tendon Bone Graft, a Randomized Clinical Controlled Essay With 2 Years of Follow up",,clinicaltrials.gov (2023). Date of Publication: 2 Dec 2023,2023,,https://www.embase.com/search/results?subaction=viewrecord&id=LNCT06189573&from=export,Embase
26,Functional Outcomes of Quadriceps Tendon versus Hamstring Tendon Autograft using Suspensory Fixation at Femoral and Tibial Sites for Primary Anterior Cruciate Ligament Reconstruction: A Randomised Controlled Study,"Khatri R.Y., Patil V., Kulkarni S., Naik S., Nandi S.",Journal of Clinical and Diagnostic Research (2023) 17:8 (RC17-RC21). Date of Publication: 1 Aug 2023,2023,10.7860/JCDR/2023/64284.18350,https://www.embase.com/search/results?subaction=viewrecord&id=L2034905231&from=export,Embase
27,Effects of Platelet-Rich Fibrin on Knee Muscle Strength and Function in Patients With Anterior Cruciate Ligament Reconstruction,,clinicaltrials.gov (2023). Date of Publication: 27 May 2023,2023,,https://www.embase.com/search/results?subaction=viewrecord&id=LNCT05904158&from=export,Embase
28,Reduced Knee Flexion Strength 18 Years After ACL Reconstruction in Hamstring Group,,clinicaltrials.gov (2023). Date of Publication: 17 Apr 2023,2023,,https://www.embase.com/search/results?subaction=viewrecord&id=LNCT05876013&from=export,Embase
29,Anterior Cruciate Ligament Reconstruction With Quadriceps Tendon Bone Autograft,,clinicaltrials.gov (2023). Date of Publication: 4 Jan 2023,2023,,https://www.embase.com/search/results?subaction=viewrecord&id=LNCT05673356&from=export,Embase
30,"Effect of pulsed electromagnetic field as an intervention for patients with quadriceps weakness after anterior cruciate ligament reconstruction: a double-blinded, randomized-controlled trial","Ong M.T.-Y., Man G.C.-W., Lau L.C.-M., He X., Qiu J., Wang Q., Chow M.C.-S., Choi B.C.-Y., Yu M., Yung P.S.-H.",Trials (2022) 23:1 Article Number: 771. Date of Publication: 1 Dec 2022,2022,10.1186/s13063-022-06674-2,https://www.embase.com/search/results?subaction=viewrecord&id=L2019065221&from=export,Embase
31,Use of Nordic Hamstring Exercise to Improve Hamstrings Function in Patients After ACL Reconstruction,,clinicaltrials.gov (2022). Date of Publication: 2 Nov 2022,2022,,https://www.embase.com/search/results?subaction=viewrecord&id=LNCT05738200&from=export,Embase
32,Comparison of Quadriceps and Hamstring Muscle Strength after Exercises with and without Blood Flow Restriction following Anterior Cruciate Ligament Surgery: A Randomized Controlled Trial,"Vieira de Melo R.F., Komatsu W.R., Freitas M.S., Vieira de Melo M.E., Cohen M.",Journal of rehabilitation medicine (2022) 54 (jrm00337). Date of Publication: 1 Nov 2022,2022,10.2340/jrm.v54.2550,https://www.embase.com/search/results?subaction=viewrecord&id=L639177457&from=export,Embase
33,All-Inside Single-Bundle for ACL Reconstruction With Full Thickness of the Peroneus Longus Tendon Compared to the Six-strand-hamstring Autograft,,clinicaltrials.gov (2022). Date of Publication: 27 Sep 2022,2022,,https://www.embase.com/search/results?subaction=viewrecord&id=LNCT05580133&from=export,Embase
34,Medial Collateral Ligament Reconstruction With Anteromedial Reinforcement for Medial and Anteromedial Rotatory Knee Instability,,clinicaltrials.gov (2022). Date of Publication: 3 Aug 2022,2022,,https://www.embase.com/search/results?subaction=viewrecord&id=LNCT05489627&from=export,Embase
35,All Soft Tissue Quadriceps Tendon Autograft Versus Patellar Tendon Autograft in Anterior Cruciate Ligament Reconstruction: a Randomized Controlled Trial,,clinicaltrials.gov (2022). Date of Publication: 28 Jun 2022,2022,,https://www.embase.com/search/results?subaction=viewrecord&id=LNCT05461326&from=export,Embase
36,Normalization of Gait After ACL Reconstruction: A Comparative Study Between Home-based Versus Standardized Therapy,,clinicaltrials.gov (2022). Date of Publication: 20 Jun 2022,2022,,https://www.embase.com/search/results?subaction=viewrecord&id=LNCT05481918&from=export,Embase
37,Blood Flow Restrictive Training Following Medial Patellofemoral Ligament and Anterior Cruciate Ligament Reconstruction Rehabilitation,,clinicaltrials.gov (2022). Date of Publication: 2 Jun 2022,2022,,https://www.embase.com/search/results?subaction=viewrecord&id=LNCT05426954&from=export,Embase
38,Is contralateral autogenous patellar tendon graft a better choice than ipsilateral for anterior cruciate ligament reconstruction in young sportsmen? A randomized controlled trial,"de Souza Borges J.H., Oliveira M., Junior P.L., de Souza Machado R., Lima R., Ramos L.A., Cohen M.",Knee (2022) 36 (33-43). Date of Publication: 1 Jun 2022,2022,10.1016/j.knee.2022.03.015,https://www.embase.com/search/results?subaction=viewrecord&id=L2017793356&from=export,Embase
39,Acute Anterior Cruciate Ligament Rupture: Repair or Reconstruction? Five-Year Results of a Randomized Controlled Clinical Trial,"Hoogeslag R.A.G., Huis In 't Veld R., Brouwer R.W., de Graaff F., Verdonschot N.",The American journal of sports medicine (2022) 50:7 (1779-1787). Date of Publication: 1 Jun 2022,2022,10.1177/03635465221090527,https://www.embase.com/search/results?subaction=viewrecord&id=L637902920&from=export,Embase
40,Unilateral Versus Bilateral Resistance Exercise in Postoperative Rehabilitation After ACL Reconstruction With Bone–Patellar Tendon–Bone Graft: A Randomized Controlled Trial,"Oliveira M., Júnior P.L., Imoto A.M., Santos T., Borges J.H.S., Nunes P., Barin F.R., Damando M., Peccin M.S.",Orthopaedic Journal of Sports Medicine (2022) 10:4. Date of Publication: 18 Apr 2022,2022,10.1177/23259671221088830,https://www.embase.com/search/results?subaction=viewrecord&id=L2015647047&from=export,Embase
41,Optimizing GRAft SElection for ACL Reconstruction (GRASE-ACL Trial) - a Three-armed Randomized Controlled Trial,,clinicaltrials.gov (2022). Date of Publication: 4 Apr 2022,2022,,https://www.embase.com/search/results?subaction=viewrecord&id=LNCT05342441&from=export,Embase
42,"Quadriceps and hamstring tendon autografts in ACL reconstruction yield comparably good results in a prospective, randomized controlled trial","Horstmann H., Petri M., Tegtbur U., Felmet G., Krettek C., Jagodzinski M.",Archives of Orthopaedic and Trauma Surgery (2022) 142:2 (281-289). Date of Publication: 1 Feb 2022,2022,10.1007/s00402-021-03862-8,https://www.embase.com/search/results?subaction=viewrecord&id=L2010853895&from=export,Embase
43,Psychological Readiness to Return to Sport at 6 Months Is Higher After Bridge-Enhanced ACL Restoration Than Autograft ACL Reconstruction: Results of a Prospective Randomized Clinical Trial,"Sanborn R.M., Badger G.J., Yen Y.-M., Murray M.M., Christino M.A., Proffen B., Sant N., Barnett S., Fleming B.C., Kramer D.E., Micheli L.J.",Orthopaedic Journal of Sports Medicine (2022) 10:2. Date of Publication: 1 Feb 2022,2022,10.1177/23259671211070542,https://www.embase.com/search/results?subaction=viewrecord&id=L2015021899&from=export,Embase
44,Determining Early Morbidity After The Reconstruction Of Anterior Cruciate Ligament: Hamstring Tendon Vs Patellar Tendon Autograft,"Sohu D.M., Hussain F., Jatoi Z.A., Bhatti S.H., Chandio M.S., Keerio N.H.",Journal of Pharmaceutical Negative Results (2022) 13 (9034-9040). Date of Publication: 2022,2022,10.47750/pnr.2022.13.S09.1056,https://www.embase.com/search/results?subaction=viewrecord&id=L2022163339&from=export,Embase
45,Clinical and MRI Evaluation of ACL Reconstruction Results in Adolescents With Follow-up at Least 3 Years.,,clinicaltrials.gov (2021). Date of Publication: 17 Dec 2021,2021,,https://www.embase.com/search/results?subaction=viewrecord&id=LNCT05180123&from=export,Embase
46,Immediate and 6-week effects of wearing a knee sleeve following anterior cruciate ligament reconstruction: a cross-over laboratory and randomised clinical trial,"Sole G., Lamb P., Pataky T., Klima S., Navarre P., Hammer N.",BMC Musculoskeletal Disorders (2021) 22:1 Article Number: 655. Date of Publication: 1 Dec 2021,2021,10.1186/s12891-021-04540-x,https://www.embase.com/search/results?subaction=viewrecord&id=L2013376220&from=export,Embase
47,Quadriceps muscle strength recovery with the use of high tone power therapy after anterior cruciate ligament reconstruction: a randomized controlled trial,"Ogrodzka-Ciechanowicz K., Głąb G., Ślusarski J., Gądek A.",BMC Musculoskeletal Disorders (2021) 22:1 Article Number: 975. Date of Publication: 1 Dec 2021,2021,10.1186/s12891-021-04862-w,https://www.embase.com/search/results?subaction=viewrecord&id=L2014280556&from=export,Embase
48,Contralateral strength training attenuates muscle performance loss following anterior cruciate ligament (ACL) reconstruction: a randomised-controlled trial,"Minshull C., Gallacher P., Roberts S., Barnett A., Kuiper J.H., Bailey A.",European journal of applied physiology (2021) 121:12 (3551-3559). Date of Publication: 1 Dec 2021,2021,10.1007/s00421-021-04812-3,https://www.embase.com/search/results?subaction=viewrecord&id=L636185080&from=export,Embase
49,"A Double-Blinded, Randomized-Controlled-Trial to Investigate the Effect of Pulsed Electromagnetic Field (PEMF) for Patients With Quadriceps Weakness After Anterior Cruciate Ligament Reconstruction (ACLR)",,clinicaltrials.gov (2021). Date of Publication: 23 Nov 2021,2021,,https://www.embase.com/search/results?subaction=viewrecord&id=LNCT05184023&from=export,Embase
50,Anatomic single vs. double-bundle ACL reconstruction: a randomized clinical trial-Part 1: clinical outcomes,"Irrgang J.J., Tashman S., Patterson C.G., Musahl V., West R., Oostdyk A., Galvin B., Poploski K., Fu F.H.","Knee surgery, sports traumatology, arthroscopy : official journal of the ESSKA (2021) 29:8 (2665-2675). Date of Publication: 1 Aug 2021",2021,10.1007/s00167-021-06585-w,https://www.embase.com/search/results?subaction=viewrecord&id=L635005770&from=export,Embase
51,Prospective Comparison Of Arthroscopic Anterior Cruciate Ligament Reconstrictions Made With Hamstring Tendon And Quadriceps Tendon Autografts,,clinicaltrials.gov (2021). Date of Publication: 11 Jun 2021,2021,,https://www.embase.com/search/results?subaction=viewrecord&id=LNCT04940169&from=export,Embase
52,Subjective Outcomes After ACL Reconstruction With BQT Autograft,,clinicaltrials.gov (2021). Date of Publication: 12 May 2021,2021,,https://www.embase.com/search/results?subaction=viewrecord&id=LNCT04901559&from=export,Embase
53,Comparison of Clinical Results of Adjustable Femoral Loop With Three Different Techniques in Patients Who Underwent Arthroscopic ACL Reconstruction With Hamstring Autograft: A Prospective Randomised Clinical Study,,clinicaltrials.gov (2020). Date of Publication: 17 Dec 2020,2020,,https://www.embase.com/search/results?subaction=viewrecord&id=LNCT04677218&from=export,Embase
54,"Quadriceps tendon vs. patellar tendon autograft for ACL reconstruction using a hardware-free press-fit fixation technique: comparable stability, function and return-to-sport level but less donor site morbidity in athletes after 10 years","Barié A., Sprinckstub T., Huber J., Jaber A.",Archives of Orthopaedic and Trauma Surgery (2020) 140:10 (1465-1474). Date of Publication: 1 Oct 2020,2020,10.1007/s00402-020-03508-1,https://www.embase.com/search/results?subaction=viewrecord&id=L2005160315&from=export,Embase
55,Isokinetic eccentric training is more effective than constant load eccentric training for quadriceps rehabilitation following anterior cruciate ligament reconstruction: a randomized controlled trial,"Vidmar M.F., Baroni B.M., Michelin A.F., Mezzomo M., Lugokenski R., Pimentel G.L., Silva M.F.",Brazilian journal of physical therapy (2020) 24:5 (424-432). Date of Publication: 1 Sep 2020,2020,10.1016/j.bjpt.2019.07.003,https://www.embase.com/search/results?subaction=viewrecord&id=L628940077&from=export,Embase
56,ACL reconstruction using a quadruple semitendinosus graft with cortical fixations gives suitable isokinetic and clinical outcomes after 2 years,"Roger J., Bertani A., Vigouroux F., Mottier F., Gaillard R., Have L., Rongièras F.","Knee surgery, sports traumatology, arthroscopy : official journal of the ESSKA (2020) 28:8 (2468-2477). Date of Publication: 1 Aug 2020",2020,10.1007/s00167-020-06121-2,https://www.embase.com/search/results?subaction=viewrecord&id=L632423976&from=export,Embase
57,Comparison of Functional Outcome Between Bone Quadriceps Tendon (BQT) and Single-Bundle Hamstring Tendon (SBHT) Autograft in Arthroscopic-assissted Anterior Cruciate Ligament Reconstruction: a Prospective Cohort Study,,clinicaltrials.gov (2020). Date of Publication: 16 Jul 2020,2020,,https://www.embase.com/search/results?subaction=viewrecord&id=LNCT04536246&from=export,Embase
58,Effects of Autograft Types on Muscle Strength and Functional Capacity in Patients Having Anterior Cruciate Ligament Reconstruction: A Randomized Controlled Trial,"Sinding K.S., Nielsen T.G., Hvid L.G., Lind M., Dalgas U.","Sports medicine (Auckland, N.Z.) (2020) 50:7 (1393-1403). Date of Publication: 1 Jul 2020",2020,10.1007/s40279-020-01276-x,https://www.embase.com/search/results?subaction=viewrecord&id=L631154350&from=export,Embase
59,Blood Flow Restriction Training in the Adolescent Patient: Effects on Muscle Strength and Overall Function Following Anterior Cruciate Ligament Reconstruction Surgery,,clinicaltrials.gov (2020). Date of Publication: 12 May 2020,2020,,https://www.embase.com/search/results?subaction=viewrecord&id=LNCT04390035&from=export,Embase
60,Impact of whey protein isolate and eccentric training on quadriceps mass and strength in patients with anterior cruciate ligament rupture: A randomized controlled trial,"Zhang X., Huang H., Yu Y., Yang J., Liang Z., Chang C.",Journal of rehabilitation medicine (2020) 52:3 (jrm00035). Date of Publication: 31 Mar 2020,2020,10.2340/16501977-2664,https://www.embase.com/search/results?subaction=viewrecord&id=L631222232&from=export,Embase
61,Postoperative ERIS Knee Splinting Following ACLR: A Randomized Clinical Trial,,clinicaltrials.gov (2020). Date of Publication: 6 Mar 2020,2020,,https://www.embase.com/search/results?subaction=viewrecord&id=LNCT04360928&from=export,Embase
62,SEQUAR - SEmitendinosus vs QUadriceps in Anterior Cruciate Ligament Reconstruction - a Prospective Randomized Study,,clinicaltrials.gov (2020). Date of Publication: 26 Feb 2020,2020,,https://www.embase.com/search/results?subaction=viewrecord&id=LNCT04295148&from=export,Embase
63,Quadriceps tendon grafts does not cause patients to have inferior subjective outcome after anterior cruciate ligament (ACL) reconstruction than do hamstring grafts: a 2-year prospective randomised controlled trial,"Lind M., Nielsen T.G., Soerensen O.G., Mygind-Klavsen B., Faunø P.",British journal of sports medicine (2020) 54:3 (183-187). Date of Publication: 1 Feb 2020,2020,10.1136/bjsports-2019-101000,https://www.embase.com/search/results?subaction=viewrecord&id=L629812714&from=export,Embase
64,Anterior cruciate ligament injuries treated with quadriceps tendon autograft versus hamstring autograft: A randomized controlled trial,"Vilchez-Cavazos F., Dávila-Martínez A., Garza-Castro S.D.L., Simental-Mendiá M., Garay-Mendoza D., Tamez-Mata Y., Penã-Martínez V., Acosta-Olivo C.",Cirugia y Cirujanos (English Edition) (2020) 88:1 (76-81). Date of Publication: 2020,2020,10.24875/CIRU.19001001,https://www.embase.com/search/results?subaction=viewrecord&id=L2004630915&from=export,Embase
65,Effect of isokinetic training of thigh muscle group on graft remodeling after anterior cruciate ligament reconstruction,"Liu H., Lu W., Liang D., Geng H., Zhu W., Ouyang K., Li H., Peng L., Feng W., Zhong M., Chen K., Li Y., Deng Z., Wang D.",Zhongguo xiu fu chong jian wai ke za zhi = Zhongguo xiufu chongjian waike zazhi = Chinese journal of reparative and reconstructive surgery (2019) 33:9 (1088-1094). Date of Publication: 15 Sep 2019,2019,10.7507/1002-1892.201902059,https://www.embase.com/search/results?subaction=viewrecord&id=L629304823&from=export,Embase
66,Soft-tissue Quadriceps Autograft ACL-reconstruction in the Skeletally-immature Vs. Hamstrings (SQuASH): a Multi-Centre Randomized Controlled Trial,,clinicaltrials.gov (2019). Date of Publication: 27 Mar 2019,2019,,https://www.embase.com/search/results?subaction=viewrecord&id=LNCT03896464&from=export,Embase
67,Adductor Canal Nerve Versus Femoral Nerve Blockade for Pain Control and Quadriceps Function Following Anterior Cruciate Ligament Reconstruction With Patellar Tendon Autograft: A Prospective Randomized Trial,"Bailey L., Griffin J., Elliott M., Wu J., Papavasiliou T., Harner C., Lowe W.",Arthroscopy - Journal of Arthroscopic and Related Surgery (2019) 35:3 (921-929). Date of Publication: 1 Mar 2019,2019,10.1016/j.arthro.2018.10.149,https://www.embase.com/search/results?subaction=viewrecord&id=L2001531850&from=export,Embase
68,Acute Anterior Cruciate Ligament Rupture: Repair or Reconstruction? Two-Year Results of a Randomized Controlled Clinical Trial,"Hoogeslag R.A.G., Brouwer R.W., Boer B.C., de Vries A.J., Huis In 't Veld R.",The American journal of sports medicine (2019) 47:3 (567-577). Date of Publication: 1 Mar 2019,2019,10.1177/0363546519825878,https://www.embase.com/search/results?subaction=viewrecord&id=L626618046&from=export,Embase
69,Cross-education improves quadriceps strength recovery after ACL reconstruction: a randomized controlled trial,"Harput G., Ulusoy B., Yildiz T.I., Demirci S., Eraslan L., Turhan E., Tunay V.B.","Knee surgery, sports traumatology, arthroscopy : official journal of the ESSKA (2019) 27:1 (68-75). Date of Publication: 1 Jan 2019",2019,10.1007/s00167-018-5040-1,https://www.embase.com/search/results?subaction=viewrecord&id=L626620899&from=export,Embase
70,Blood Flow Restriction Therapy to Prevent Muscle Atrophy Following Anterior Cruciate Ligament Reconstruction,,clinicaltrials.gov (2018). Date of Publication: 20 Dec 2018,2018,,https://www.embase.com/search/results?subaction=viewrecord&id=LNCT03794570&from=export,Embase
71,"Quadriceps Strength Deficits After a Femoral Nerve Block Versus Adductor Canal Block for Anterior Cruciate Ligament Reconstruction: A Prospective, Single-Blinded, Randomized Trial","Runner R.P., Boden S.A., Godfrey W.S., Premkumar A., Samady H., Gottschalk M.B., Xerogeanes J.W.",Orthopaedic Journal of Sports Medicine (2018) 6:9. Date of Publication: 1 Sep 2018,2018,10.1177/2325967118797990,https://www.embase.com/search/results?subaction=viewrecord&id=L624184736&from=export,Embase
72,Strength recovery after anterior cruciate ligament reconstruction with quadriceps tendon versus hamstring tendon autografts in soccer players: A randomized controlled trial,"Martin-Alguacil J.L., Arroyo-Morales M., Martín-Gomez J.L., Monje-Cabrera I.M., Abellán-Guillén J.F., Esparza-Ros F., Lozano M.L., Cantarero-Villanueva I.",Knee (2018) 25:4 (704-714). Date of Publication: 1 Aug 2018,2018,10.1016/j.knee.2018.03.011,https://www.embase.com/search/results?subaction=viewrecord&id=L2000770155&from=export,Embase
73,The effect of targeted exercise on knee-muscle function in patients with persistent hamstring deficiency following ACL reconstruction - study protocol for a randomized controlled trial,"Bregenhof B., Jørgensen U., Aagaard P., Nissen N., Creaby M.W., Thorlund J.B., Jensen C., Torfing T., Holsgaard-Larsen A.",Trials (2018) 19:1 Article Number: 75. Date of Publication: 26 Jan 2018,2018,10.1186/s13063-018-2448-3,https://www.embase.com/search/results?subaction=viewrecord&id=L620339135&from=export,Embase
74,Effects of preoperative isokinetic eccentric training and whey protein isolate supplement on quadriceps strength and knee function in patients with anterior cruciate ligament rupture,"Zhang X., Huang H., Yang J., Yu Y., Zhang D., Chang C.",Acta Academiae Medicinae Sinicae (2017) 39:6 (792-799). Date of Publication: 20 Dec 2017,2017,10.3881/j.issn.1000-503X.2017.06.010,https://www.embase.com/search/results?subaction=viewrecord&id=L622869866&from=export,Embase
